genes,descriptions,num_populations,is_shared,EAS,EUR,AFR,SAS,AMR
TPTE2P1,,4,Yes,NA,3.62836113,3.56742381,3.974382469,3.294866136
MEIOB,meiosis specific with OB-fold,4,Yes,3.157754147,3.971393337,NA,3.197650243,3.450293547
LOC124900335,uncharacterized LOC124900335,4,Yes,3.341657605,3.594393045,3.966821744,NA,3.691235474
FAM90A28P,,4,Yes,NA,3.964758503,3.328998374,2.963492724,3.960491799
CNGA3,cyclic nucleotide gated channel subunit alpha 3,4,Yes,NA,3.718199208,3.10965007,3.964646309,3.111753142
LOC105369358,uncharacterized LOC105369358,4,Yes,3.76239964,NA,3.958765436,3.568944401,3.413791131
ZNF337-AS1,ZNF337 antisense RNA 1,4,Yes,3.864577349,3.732749441,3.394253393,3.958217858,NA
IGSF5,immunoglobulin superfamily member 5,4,Yes,3.951458952,3.665692724,3.689542099,3.465004899,NA
OLFM1,olfactomedin 1,4,Yes,3.951221409,NA,3.359820049,3.492982464,3.698689277
FOXD4,forkhead box D4,4,Yes,NA,3.947828982,3.538203726,3.631556518,3.627513123
LOC105371154,uncharacterized LOC105371154,4,Yes,3.409424255,2.913927806,3.939347437,NA,2.996311746
NBPF6,NBPF member 6,4,Yes,3.936724107,NA,3.76714788,3.4174962,3.017995428
LYPD8,LY6/PLAUR domain containing 8,4,Yes,3.614398839,NA,3.635715608,3.935108406,2.888803813
PXDNL,peroxidasin like,4,Yes,3.933887686,NA,2.987537215,3.098804786,3.138071089
TRPM5,transient receptor potential cation channel subfamily M member 5,4,Yes,3.819358448,3.600404365,3.77577553,NA,3.933750409
LOC107986663,uncharacterized LOC107986663,4,Yes,NA,3.933244915,3.238593658,3.131266454,3.588405373
COL11A1,collagen type XI alpha 1 chain,4,Yes,3.925729602,NA,3.429359282,3.84638439,3.645398528
LOC105377609,uncharacterized LOC105377609,4,Yes,3.717613911,3.923126146,3.626443772,NA,3.201231694
PADI2,peptidyl arginine deiminase 2,4,Yes,3.921879744,NA,3.838308761,3.91594306,3.245472389
LOC105376751,uncharacterized LOC105376751,4,Yes,3.202569475,3.757629274,3.525966814,NA,3.921175618
LINC02806,long intergenic non-protein coding RNA 2806,4,Yes,3.873408572,NA,3.419848238,3.921106478,3.24719352
XKR4,XK related 4,4,Yes,3.466982031,3.907917438,3.091050046,NA,3.328613893
DBIP3,,4,Yes,3.681205173,NA,3.553839491,3.907746853,2.980682123
ANKRD30BP2,,4,Yes,3.902852262,3.108137362,3.543671037,NA,2.803322277
LOC124906529,uncharacterized LOC124906529,4,Yes,3.898019631,3.033665506,3.326688365,NA,2.948206873
AMZ2,archaelysin family metallopeptidase 2,4,Yes,3.896165106,NA,3.506889412,3.886908125,3.509935448
NTSR1,neurotensin receptor 1,4,Yes,3.891179124,NA,3.759957775,3.629168504,3.261007047
OR6C7P,,4,Yes,3.888754664,3.647083436,3.665951134,NA,3.733929095
LOC642490,,4,Yes,3.886148992,3.16736881,3.628999293,3.251190143,NA
PTPRH,protein tyrosine phosphatase receptor type H,4,Yes,3.885718448,3.152964149,3.624403456,NA,3.455818648
RBBP8,RB binding protein 8%2C endonuclease,4,Yes,3.634256107,3.745154032,3.884996636,NA,3.288676572
CYP4F3,cytochrome P450 family 4 subfamily F member 3,4,Yes,NA,3.578924286,3.610540924,3.737915471,3.878337502
MYT1,myelin transcription factor 1,4,Yes,NA,3.868727454,3.009923177,3.715365391,3.487760313
LOC101927026,uncharacterized LOC101927026,4,Yes,3.858154083,NA,3.035269627,3.064614827,2.798803387
SWAP70,switching B cell complex subunit SWAP70,4,Yes,3.643940989,3.193348249,3.594139003,NA,3.85739504
OR51D1,olfactory receptor family 51 subfamily D member 1,4,Yes,2.954938497,3.854893159,3.286515138,NA,3.552355725
LMNTD1,lamin tail domain containing 1,4,Yes,3.676451434,3.840199786,3.518000404,3.341361646,NA
LOC100131884,long intergenic non-protein coding RNA 1061,4,Yes,3.501310683,3.84007895,3.712719236,NA,2.993994628
LOC105370349,uncharacterized LOC105370349,4,Yes,3.838250847,NA,3.52640661,3.532920716,3.782729303
LOC105371082,uncharacterized LOC105371082,4,Yes,3.56100852,NA,3.64480253,3.836368435,3.691016504
MGMT,O-6-methylguanine-DNA methyltransferase,4,Yes,3.697355535,NA,3.117143168,3.834031165,3.053137985
LINC01749,long intergenic non-protein coding RNA 1749,4,Yes,NA,3.453834146,2.896059071,3.832352752,3.523856308
LOC124908121,uncharacterized LOC124908121,4,Yes,3.800104591,3.029755649,3.805816528,NA,3.828091549
DYNC2H1,dynein cytoplasmic 2 heavy chain 1,4,Yes,NA,3.771624706,3.827698938,3.683783214,3.567692246
ORC5,origin recognition complex subunit 5,4,Yes,3.402916214,3.797286212,NA,3.825886277,3.687109366
MIR3945HG,MIR3945 host gene,4,Yes,3.360673131,NA,3.817828548,3.532028571,3.289175546
LOC124906547,uncharacterized LOC124906547,4,Yes,3.086510464,3.810767035,NA,3.484696609,3.046312314
SHANK1,SH3 and multiple ankyrin repeat domains 1,4,Yes,3.810635651,NA,3.461310347,2.944385453,3.360347319
LOC107986886,uncharacterized LOC107986886,4,Yes,3.809965664,NA,3.528525975,3.676123081,3.438878172
LRCH3,leucine rich repeats and calponin homology domain containing 3,4,Yes,3.805971923,3.738108952,3.782692473,NA,3.719626297
LINC00842,long intergenic non-protein coding RNA 842,4,Yes,NA,3.157458611,3.677016266,3.735181202,3.795111102
MGAT5,alpha-1%2C6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase,4,Yes,3.168069448,3.794191264,3.489288931,3.794890581,NA
LINC02018,long intergenic non-protein coding RNA 2018,4,Yes,3.098416622,3.794833676,3.383594913,3.037971922,NA
LOC107985346,uncharacterized LOC107985346,4,Yes,3.79166601,3.477225076,3.792624848,NA,2.877096386
LOC128966578,putative PRAME family member 26,4,Yes,2.999526808,2.982513947,3.781373402,NA,3.746337834
LOC110467521,,4,Yes,3.778060284,2.948119294,3.344137666,NA,3.774139405
FRG1DP,,4,Yes,3.589994909,3.282822686,3.777332972,NA,3.403047216
VAV1,vav guanine nucleotide exchange factor 1,4,Yes,3.673953749,3.166987054,3.768881192,NA,3.494588675
ATP6V1G1P3,,4,Yes,NA,3.768323214,3.313307921,3.7675412,2.908472916
DDX12P,,4,Yes,3.546745628,3.625366893,3.767965964,NA,2.975195569
ELAPOR2,endosome-lysosome associated apoptosis and autophagy regulator family member 2,4,Yes,3.339382451,3.763006613,3.528608699,NA,3.29988919
ACTL8,actin like 8,4,Yes,3.335915496,3.762822814,NA,3.185751912,3.168164145
KNG1,kininogen 1,4,Yes,3.360098006,3.085884124,3.453227391,3.761617337,NA
LOC100131465,,4,Yes,3.761354453,NA,3.67880187,3.156748667,3.383336542
HSD17B11,hydroxysteroid 17-beta dehydrogenase 11,4,Yes,3.757689433,3.445473806,3.457620447,NA,3.127610657
FZD10-AS1,FZD10 antisense divergent transcript,4,Yes,NA,3.296106055,3.662653291,3.755161685,3.397101704
LOC105369611,uncharacterized LOC105369611,4,Yes,NA,3.567335639,3.387221295,3.75496163,2.877084821
DHRS4,dehydrogenase/reductase 4,4,Yes,3.441326804,3.38250871,3.351161791,NA,3.751525246
C19orf84,chromosome 19 open reading frame 84,4,Yes,3.747128229,3.204921357,3.390764652,NA,3.262528939
GGTLC4P,,4,Yes,3.078774223,NA,3.744068426,2.952655354,3.08686026
COL21A1,collagen type XXI alpha 1 chain,4,Yes,3.456742117,NA,3.199079524,3.738056148,3.289359653
LOC107986173,uncharacterized LOC107986173,4,Yes,3.208281943,3.680360878,3.237590677,3.73451126,NA
LOC124903159,uncharacterized LOC124903159,4,Yes,3.079309138,3.732406227,3.405168795,NA,2.867979644
LOC107985017,uncharacterized LOC107985017,4,Yes,NA,3.729141779,3.039265021,3.103292259,3.180006355
NF1P9,,4,Yes,NA,2.978791381,3.100639867,3.728667585,3.667716778
LOC283299,uncharacterized LOC283299,4,Yes,3.728558734,NA,3.144502074,3.253603523,3.325786243
GOLIM4,golgi integral membrane protein 4,4,Yes,3.289362541,3.071617232,3.722186668,NA,3.625568748
IFNAR1,interferon alpha and beta receptor subunit 1,4,Yes,NA,3.7217804,3.408952801,3.330689043,3.288642698
KLK10,kallikrein related peptidase 10,4,Yes,NA,3.720884146,3.447430546,3.442931792,3.590128949
LOC105376017,uncharacterized LOC105376017,4,Yes,3.381924313,NA,3.388743628,3.719428035,3.568119493
LINC00229,long intergenic non-protein coding RNA 229,4,Yes,3.705980968,3.273746691,3.447887325,NA,3.50378419
LOC105371225,uncharacterized LOC105371225,4,Yes,3.228337667,NA,3.421185494,3.70450684,3.212058073
TMEM156,transmembrane protein 156,4,Yes,NA,3.703388285,3.235429489,3.397605674,3.213001239
LINC00664,long intergenic non-protein coding RNA 664,4,Yes,3.53438991,NA,3.698970407,3.249594562,3.01990089
LINC02783,long intergenic non-protein coding RNA 2783,4,Yes,3.64201024,NA,3.605650902,3.690394185,3.528514484
LOC105372532,uncharacterized LOC105372532,4,Yes,3.680014855,3.297129847,3.541374818,NA,2.836475044
OR5P2,olfactory receptor family 5 subfamily P member 2,4,Yes,3.678515541,NA,3.211271241,3.332435676,3.376165232
MINK1,misshapen like kinase 1,4,Yes,3.496604775,NA,3.676910822,3.097856701,3.283340642
CGB5,chorionic gonadotropin subunit beta 5,4,Yes,3.675148426,3.449307636,2.901326433,NA,3.428404457
TRPM1,transient receptor potential cation channel subfamily M member 1,4,Yes,3.674122181,2.999720551,3.556678426,NA,3.468889382
MSR1,macrophage scavenger receptor 1,4,Yes,3.453830013,3.456806077,3.170589143,3.672357058,NA
OR9Q1,olfactory receptor family 9 subfamily Q member 1,4,Yes,3.612850667,NA,3.672292275,3.615647042,3.513582572
RPL36P7,,4,Yes,3.512683947,NA,3.381793098,3.670127675,3.163388873
LOC100996792,,4,Yes,3.116192694,NA,3.668144462,3.539007152,3.255124778
WDR4,WD repeat domain 4,4,Yes,3.241716028,NA,3.310717465,3.667038294,3.331515431
LOC105378310,uncharacterized LOC105378310,4,Yes,3.522206617,NA,3.310884405,3.666292012,3.428011631
FAM131C,family with sequence similarity 131 member C,4,Yes,3.663622133,NA,3.348869829,2.898541269,2.822162018
CYP4V2,cytochrome P450 family 4 subfamily V member 2,4,Yes,3.148424721,3.657051115,3.421153214,NA,3.387965249
CST12P,,4,Yes,3.65604379,3.495779536,3.397001429,3.014940273,NA
LOC110467538,,4,Yes,3.655872927,3.000647131,3.31243656,NA,3.582034518
LINC01019,long intergenic non-protein coding RNA 1019,4,Yes,3.483422426,NA,3.096057823,3.655620959,3.017770338
EXOC2,exocyst complex component 2,4,Yes,NA,3.655220369,3.527639265,3.533007309,2.900820012
LOC122455341,uncharacterized LOC122455341,4,Yes,3.649335692,3.47419871,3.266454619,NA,3.465305204
EIF4E2,eukaryotic translation initiation factor 4E family member 2,4,Yes,3.642145334,NA,3.197558274,3.647525303,2.886610108
RIPK1,receptor interacting serine/threonine kinase 1,4,Yes,3.647495244,NA,3.429491664,3.021665668,3.044346539
LOC124908018,uncharacterized LOC124908018,4,Yes,3.484932398,NA,3.037183266,3.645177827,2.984285688
ERMARD,ER membrane associated RNA degradation,4,Yes,3.467459823,NA,3.644751013,3.626772812,3.289040852
ZBTB46,zinc finger and BTB domain containing 46,4,Yes,3.245245628,3.371326803,3.090738743,3.640669995,NA
KLKP1,,4,Yes,3.300010625,NA,3.633674996,2.970901376,3.124981467
SFTA2,surfactant associated 2,4,Yes,3.159989832,3.464565174,3.629219128,NA,3.630401298
TMPRSS15,transmembrane serine protease 15,4,Yes,3.055095164,3.629169187,NA,3.370399471,3.328952927
LINC01429,long intergenic non-protein coding RNA 1429,4,Yes,3.624728158,3.245094449,NA,2.961436291,3.08153545
LOC100421160,,4,Yes,3.425499012,NA,3.282729364,3.620468859,2.889198368
OR5P3,olfactory receptor family 5 subfamily P member 3,4,Yes,3.616465568,NA,3.444268902,3.080560561,3.387234321
LOC101930665,uncharacterized LOC101930665,4,Yes,3.614523471,NA,3.04552621,3.168770097,3.378460643
IQCG,IQ motif containing G,4,Yes,3.612327954,3.178899472,3.575684829,NA,3.143331618
LOC107985239,uncharacterized LOC107985239,4,Yes,3.370028632,3.177553857,3.608543924,NA,3.567496645
LOC105377379,uncharacterized LOC105377379,4,Yes,2.944620364,3.310713494,NA,3.605937553,3.236196334
LOC124907936,,4,Yes,3.163720417,NA,3.494838705,3.605710177,3.342690101
LOC283045,uncharacterized LOC283045,4,Yes,3.602283486,NA,3.315858662,3.25631464,3.600325725
LOC107986560,uncharacterized LOC107986560,4,Yes,3.157095802,3.56608399,3.594831312,NA,3.579975652
TFB2M,transcription factor B2%2C mitochondrial,4,Yes,3.114757877,NA,3.557099783,3.413201072,3.59439766
LOC100419356,,4,Yes,3.018800515,3.381794708,NA,3.59232168,3.495495303
MTND5P29,,4,Yes,3.233560633,NA,2.996960706,3.591871458,3.154157818
RHOQP2,,4,Yes,NA,3.591259025,2.967764763,3.401117105,2.998151782
SIRPG,signal regulatory protein gamma,4,Yes,3.388138886,NA,2.941291655,3.460191714,3.590914188
CSPG4P13,,4,Yes,3.589035373,3.058179225,3.107962376,2.954373886,NA
LOC105376533,uncharacterized LOC105376533,4,Yes,3.58756162,NA,3.353557616,3.477873466,3.148229011
CASC15,cancer susceptibility 15,4,Yes,3.586399729,3.164218068,3.398463385,2.95489883,NA
POU5F1P7,,4,Yes,3.540035799,3.581997605,3.085621791,NA,3.170902214
LOC105378308,uncharacterized LOC105378308,4,Yes,3.100074878,NA,3.579025825,3.194600496,3.429605474
RSU1,Ras suppressor protein 1,4,Yes,3.55280063,NA,3.291021616,3.577382637,3.304740723
ZNF71-SMIM17,ZNF71-SMIM17 readthrough (NMD candidate),4,Yes,NA,3.577278765,3.349018527,3.407258151,3.397695374
LOC105379278,putative tyrosine-protein phosphatase TPTE,4,Yes,3.546901037,2.896050419,3.229819093,NA,3.576811694
MLN,motilin,4,Yes,3.215069889,NA,2.936111463,3.570756318,3.115005956
BICC1,BicC family RNA binding protein 1,4,Yes,3.569865151,3.379995277,3.280947016,NA,3.293998072
NAT1,N-acetyltransferase 1,4,Yes,3.568203649,3.229894345,3.396590749,NA,3.327007249
EDARADD,EDAR associated via death domain,4,Yes,3.365527251,NA,3.390120973,3.565643324,3.200359397
KIF3B,kinesin family member 3B,4,Yes,3.297005731,3.564845498,3.290835543,NA,3.220346622
MGC4859,uncharacterized LOC79150,4,Yes,3.098193112,3.07757401,NA,3.56409368,3.201142725
LOC124901404,uncharacterized LOC124901404,4,Yes,3.343490503,NA,2.965441537,3.262939826,3.563902194
ELDR,EGFR long non-coding downstream RNA,4,Yes,3.483440089,NA,3.445314319,3.563241463,2.975892642
CADM2,cell adhesion molecule 2,4,Yes,NA,3.424056955,3.16441705,3.561036967,3.324453614
LOC105370105,uncharacterized LOC105370105,4,Yes,3.483393901,NA,3.297062994,3.557116631,3.069030695
LOC124902298,uncharacterized LOC124902298,4,Yes,3.375436144,3.556728173,3.182746205,NA,3.433917939
ZNF285BP,,4,Yes,3.172989513,NA,3.556039551,3.253041809,3.064029184
OR14I1,olfactory receptor family 14 subfamily I member 1,4,Yes,3.553012682,NA,3.523791941,3.4736622,3.295334396
LOC105372210,uncharacterized LOC105372210,4,Yes,3.484696916,3.552363272,3.107495407,3.062873116,NA
TLR6,toll like receptor 6,4,Yes,3.394811757,3.551880448,3.133737564,NA,3.072699168
CSGALNACT1,chondroitin sulfate N-acetylgalactosaminyltransferase 1,4,Yes,3.325304521,3.120794868,3.52487204,NA,3.546099768
PIRAT1,PU.1 (SPI1) induced regulator of S100A8 and S100A9 alarmin transcription 1,4,Yes,3.484188398,NA,3.46060761,3.513659114,3.541261254
LOC107984174,uncharacterized LOC107984174,4,Yes,3.540321905,NA,3.485980345,3.462759046,3.41495079
LINC02422,long intergenic non-protein coding RNA 2422,4,Yes,3.364494739,NA,3.168420124,2.905270957,3.537251247
RSPH1,radial spoke head component 1,4,Yes,3.536244019,3.063156689,3.183726306,NA,2.872725212
NKAIN1,sodium/potassium transporting ATPase interacting 1,4,Yes,3.1035127,3.532017576,3.240774404,NA,3.175628212
DHX37,DEAH-box helicase 37,4,Yes,3.432425543,3.394812647,3.102433528,NA,3.531110018
OR52J2P,,4,Yes,NA,3.529472839,3.253506471,3.46152577,3.118247701
LOC339352,,4,Yes,3.227241127,3.526912321,3.043336059,NA,3.086115156
TNKS,tankyrase,4,Yes,3.524360516,NA,3.320155619,3.399462311,2.894653971
ADAMTS16-DT,ADAMTS16 divergent transcript,4,Yes,3.458533407,NA,3.372679175,3.523726425,3.38300405
ZNF702P,,4,Yes,2.972727466,NA,3.058182761,3.520253366,2.822575381
LOC107986774,uncharacterized LOC107986774,4,Yes,3.044297293,3.519135933,3.057677638,NA,3.167536865
LOC105378153,uncharacterized LOC105378153,4,Yes,3.518473748,NA,3.258269252,3.333728045,3.269157831
LOC124906331,uncharacterized LOC124906331,4,Yes,3.515406106,3.406512767,3.443442428,NA,3.396659146
LOC105374428,uncharacterized LOC105374428,4,Yes,3.512916594,3.306974793,3.299675263,NA,2.933750392
MTND4P27,,4,Yes,3.126734343,NA,2.966056035,3.512838033,3.096612207
DDIT4L-AS1,DDIT4L antisense RNA 1,4,Yes,2.978491528,3.283467216,3.500309169,NA,3.50960132
ANK2,ankyrin 2,4,Yes,3.022650387,3.110271936,NA,3.50942839,2.885285156
MUC8,mucin 8,4,Yes,3.166796446,3.50905019,3.141012351,NA,2.965225936
ROBO1,roundabout guidance receptor 1,4,Yes,3.502808751,NA,3.38674837,2.953733153,3.31638581
FLG-AS1,filaggrin,4,Yes,NA,3.25752404,NA,3.502491579,3.246658068
CYP2A7P1,,4,Yes,NA,3.501645464,3.343721208,2.985637473,3.271074989
LOC339166,uncharacterized LOC339166,4,Yes,NA,3.125433136,3.417305714,3.498525308,3.41879689
ZNF664-RFLNA,ZNF664-RFLNA readthrough,4,Yes,3.240612271,3.492859767,3.035707047,NA,3.048280452
CARD8-AS1,CARD8 antisense RNA 1,4,Yes,3.445260991,3.474513573,3.31843185,3.491979816,NA
FLT3,fms related receptor tyrosine kinase 3,4,Yes,3.48769668,NA,3.343514744,2.914852859,3.056398884
LOC105373438,uncharacterized LOC105373438,4,Yes,3.165796263,3.487637073,3.103751992,NA,2.8950838
LOC105377871,uncharacterized LOC105377871,4,Yes,3.336774583,3.486865419,3.23734305,NA,3.222325575
USP18,ubiquitin specific peptidase 18,4,Yes,3.004588798,3.485065868,3.103489961,3.319066327,NA
LOC105373454,uncharacterized LOC105373454,4,Yes,3.108665677,2.992204337,NA,3.48327066,3.060787741
LOC107984545,uncharacterized LOC107984545,4,Yes,3.481291671,3.468286081,3.127299544,3.274160352,NA
LOC105379301,uncharacterized LOC105379301,4,Yes,3.17848129,NA,2.886710964,3.479688697,2.975764253
ERLEC1P1,,4,Yes,NA,2.934564457,2.982298558,3.477972675,3.144440612
LINC01170,long intergenic non-protein coding RNA 1170,4,Yes,NA,3.476945353,2.995386817,3.432244416,3.03901436
SP110,SP110 nuclear body protein,4,Yes,NA,3.142386898,3.162821226,2.945611813,3.474907833
BNC2,basonuclin zinc finger protein 2,4,Yes,3.394313979,3.472780725,3.386941998,NA,3.294970459
LOC100652833,,4,Yes,3.239133259,3.35637547,NA,3.472085619,2.849967122
TUBBP5,,4,Yes,3.329512558,3.468051178,3.185081701,NA,3.257528702
CHD5,chromodomain helicase DNA binding protein 5,4,Yes,NA,3.393215566,3.142323843,3.463736458,3.328735082
ABCB10P3,,4,Yes,3.345487383,2.887234078,3.443823017,3.462214855,NA
PGM2,phosphoglucomutase 2,4,Yes,3.146738438,3.460592216,3.199790891,2.928738898,NA
NLRP2,NLR family pyrin domain containing 2,4,Yes,3.460453859,3.026265386,2.888541575,2.86308225,NA
TMEM117,transmembrane protein 117,4,Yes,3.459519502,NA,3.266755918,3.254847204,2.816347498
P3H2,prolyl 3-hydroxylase 2,4,Yes,3.458374577,3.294879847,3.259256171,3.312751543,NA
ANKRD20A19P,,4,Yes,3.300187977,NA,3.099903794,3.457585458,3.128545606
SFXN1,sideroflexin 1,4,Yes,3.457327305,2.855653911,3.366232328,NA,3.131231372
TEKT5,tektin 5,4,Yes,3.440402048,NA,3.457161865,3.258390218,3.25245996
PLCB1,phospholipase C beta 1,4,Yes,3.454941767,2.974687604,NA,3.079565174,3.156211258
SLC4A4,solute carrier family 4 member 4,4,Yes,2.967884493,3.120363462,3.133545027,NA,3.450812747
LOC107985072,uncharacterized LOC107985072,4,Yes,3.447641687,NA,3.158189523,3.360639698,3.171615408
ASAH2,N-acylsphingosine amidohydrolase 2,4,Yes,2.955097882,NA,3.072935293,3.445067605,3.228845939
LOC105377535,uncharacterized LOC105377535,4,Yes,3.444066898,NA,3.218915581,3.157833638,2.938862475
LOC107986489,uncharacterized LOC107986489,4,Yes,3.443560766,3.180077184,2.954675147,NA,2.870803393
CACNB2,calcium voltage-gated channel auxiliary subunit beta 2,4,Yes,3.101217457,3.443535346,NA,3.363013002,3.099302074
ANO2,anoctamin 2,4,Yes,NA,3.18397136,2.879397664,3.443279763,3.210915806
LOC105371446,uncharacterized LOC105371446,4,Yes,3.443137036,NA,3.363684723,3.382543362,3.260486211
CUBN,cubilin,4,Yes,3.380507524,3.442842142,3.113088484,NA,3.408405651
ZDHHC19,zinc finger DHHC-type palmitoyltransferase 19,4,Yes,NA,3.349996265,3.442505447,3.098994886,2.822948246
FABP2,fatty acid binding protein 2,4,Yes,3.371890322,3.440187755,3.191417602,NA,3.004406807
LOC105378146,uncharacterized LOC105378146,4,Yes,3.314710647,2.87804733,NA,2.938254014,3.438247073
LOC105371956,uncharacterized LOC105371956,4,Yes,3.356042835,3.43785106,3.24660436,NA,3.101870505
LNX1,ligand of numb-protein X 1,4,Yes,NA,2.978005233,3.2587074,3.436552599,3.2670841
ZNF407,zinc finger protein 407,4,Yes,3.174608407,3.190395243,3.436248472,NA,3.299371513
ANK3,ankyrin 3,4,Yes,3.041698288,3.368450806,3.041732217,3.435856995,NA
SFRP4,secreted frizzled related protein 4,4,Yes,NA,2.970375783,2.915224208,3.435763474,3.151910209
INSIG1-DT,INSIG1 divergent transcript,4,Yes,3.352621577,3.430539497,NA,3.022902225,3.295264157
LOC105370415,uncharacterized LOC105370415,4,Yes,NA,3.430417446,3.223819146,3.38453356,2.861938961
CYP4F23P,,4,Yes,NA,3.428504585,3.124134895,3.228744625,3.047447265
ATP6V1E1,ATPase H+ transporting V1 subunit E1,4,Yes,3.276171099,NA,3.200761963,3.427803317,3.058951044
LOC105372049,uncharacterized LOC105372049,4,Yes,3.426584845,2.925067106,3.154962133,2.993563647,NA
OR11H6,olfactory receptor family 11 subfamily H member 6,4,Yes,3.256175765,3.377027923,3.425613615,NA,3.263894429
LOC105370465,uncharacterized LOC105370465,4,Yes,3.425011342,3.295955974,NA,3.147754203,3.364060193
LOC105372676,uncharacterized LOC105372676,4,Yes,3.163416036,3.422003682,3.241847133,NA,3.095664146
BTC,betacellulin,4,Yes,3.420627926,NA,3.289306733,2.973994886,3.122473948
POTEF,POTE ankyrin domain family member F,4,Yes,3.043741474,NA,3.333078136,3.419683908,2.995730506
SNRPGP8,,4,Yes,3.345895037,NA,3.362636803,3.371630243,3.418421579
LOC105374814,uncharacterized LOC105374814,4,Yes,3.360169126,3.342977826,3.373246938,NA,3.418354943
LOC101928721,uncharacterized LOC101928721,4,Yes,NA,3.357875068,2.878958535,3.416538867,2.899040925
LOC125312414,uncharacterized LOC125312414,4,Yes,NA,3.076759004,3.415611179,3.313517154,3.098098716
GOLGA2P9,,4,Yes,3.414640902,3.255079959,3.163605156,NA,3.08059794
CFAP99,cilia and flagella associated protein 99,4,Yes,3.175496026,NA,3.348824252,2.87877019,3.413348974
IRGM,immunity related GTPase M,4,Yes,NA,3.219339475,3.027048193,3.412808888,3.193471655
LOC105375957,uncharacterized LOC105375957,4,Yes,3.409716803,NA,3.315034201,3.066819808,2.866806869
RHOU,ras homolog family member U,4,Yes,3.392874551,NA,3.000970373,3.409493728,3.166885451
PCNT,pericentrin,4,Yes,3.409393906,3.358472903,3.077747099,NA,3.042823584
MIR4500HG,MIR4500 host gene,4,Yes,3.211561553,3.297722887,3.320476239,NA,3.406328398
XKR7,XK related 7,4,Yes,3.282683145,NA,2.863046435,3.406192709,2.939531799
EXOC3,exocyst complex component 3,4,Yes,3.171251106,3.404517882,NA,3.372713159,3.152901292
RAD54L2P1,,4,Yes,3.404058288,3.295439145,3.048013455,NA,3.078249612
LILRP2,,4,Yes,3.403203813,3.131851308,3.257010221,NA,3.10374213
RPS9,ribosomal protein S9,4,Yes,3.317369462,3.176213817,NA,3.400692232,3.212388303
ENPP7,ectonucleotide pyrophosphatase/phosphodiesterase 7,4,Yes,3.369039608,3.08973772,3.167658285,NA,3.398119478
LOC107986324,uncharacterized LOC107986324,4,Yes,3.394964727,3.281401944,3.377807432,NA,3.06976987
CFAP61,cilia and flagella associated protein 61,4,Yes,NA,3.021053001,3.356254811,3.393649379,3.074429529
LPIN1,lipin 1,4,Yes,3.38822955,2.93606991,3.237119732,NA,3.078408533
MIR4686,microRNA 4686,4,Yes,3.388063782,NA,3.21158584,3.076882067,2.868872965
LOC105372270,uncharacterized LOC105372270,4,Yes,3.364730573,NA,3.3851154,3.249490046,2.813101029
CPLX1,complexin 1,4,Yes,3.38404523,3.296396037,3.245941132,NA,3.296900756
MOB2,MOB kinase activator 2,4,Yes,3.328409316,2.986581184,NA,3.383427147,2.907319726
ZC3HAV1L,zinc finger CCCH-type containing%2C antiviral 1 like,4,Yes,NA,3.032067739,3.067447476,3.382683639,2.886863574
BCL2L13,BCL2 like 13,4,Yes,3.382358403,NA,3.266782007,3.166939578,3.146681272
PPFIBP1,PPFIA binding protein 1,4,Yes,NA,3.382081807,3.022309473,3.240074761,2.941397116
LOC107985306,uncharacterized LOC107985306,4,Yes,NA,3.235943219,3.081434039,3.373594233,3.116952512
LOC124908120,uncharacterized LOC124908120,4,Yes,3.373356471,3.146902746,3.162609654,NA,3.324721641
LOC105370076,uncharacterized LOC105370076,4,Yes,3.373027052,NA,2.918759652,3.328503778,3.061351878
DEUP1,deuterosome assembly protein 1,4,Yes,3.37282115,2.910745054,NA,3.025005484,3.071321068
ZNF180,zinc finger protein 180,4,Yes,3.372195847,NA,2.877926635,3.105420247,2.805556665
TACC2,transforming acidic coiled-coil containing protein 2,4,Yes,3.308475391,3.28691963,3.316789276,NA,3.371956753
LOC105377134,uncharacterized LOC105377134,4,Yes,NA,2.921305714,3.113598857,3.369826268,2.985735812
LOC124906989,uncharacterized LOC124906989,4,Yes,3.366859701,NA,3.226882679,2.919576321,2.965805012
ZNF385D,zinc finger protein 385D,4,Yes,2.971524362,2.980353346,NA,3.36549737,3.127143355
PLUT,PDX1 associated lncRNA%2C upregulator of transcription,4,Yes,NA,3.259247658,2.862103521,3.364010923,3.016438231
EPHA5,EPH receptor A5,4,Yes,3.36149323,3.208187551,3.271995157,NA,2.841207637
DACT2,dishevelled binding antagonist of beta catenin 2,4,Yes,3.297476646,3.360636479,3.12946856,NA,2.958051209
ADGRE2,adhesion G protein-coupled receptor E2,4,Yes,3.196476439,NA,3.107039108,3.360483916,3.077206586
SMARCA2,SWI/SNF related%2C matrix associated%2C actin dependent regulator of chromatin%2C subfamily a%2C member 2,4,Yes,3.109848228,3.125094092,NA,3.36019719,2.824183714
HPAT5,human pluripotency-associated transcript 5,4,Yes,3.35970311,3.075889159,2.901300766,NA,2.985244607
LINC00877,long intergenic non-protein coding RNA 877,4,Yes,3.236451667,3.280433849,3.357298764,NA,3.043385461
MYT1L,myelin transcription factor 1 like,4,Yes,3.35707847,2.945693227,2.8859894,2.883887771,NA
