genes,descriptions,num_populations,is_shared,EAS,EUR,AFR,SAS,AMR
CTNNA3,catenin alpha 3,2,Yes,4.1721318833905485,NA,3.7416953798560453,NA,NA
LOC124906707,putative exonuclease GOR,2,Yes,4.169846759185554,NA,NA,4.042931185249643,NA
CFAP61,cilia and flagella associated protein 61,2,Yes,NA,4.167586120280319,NA,4.152442474407185,NA
C11orf40,chromosome 11 putative open reading frame 40,2,Yes,4.004651390857263,NA,NA,NA,4.165642159199074
LOC101928669,uncharacterized LOC101928669,2,Yes,4.155074057301915,NA,NA,3.864046684831822,NA
SLC5A12,solute carrier family 5 member 12,2,Yes,NA,4.1517696089853535,NA,NA,3.9609838768316936
CYP4F25P,,2,Yes,NA,NA,3.899866437906404,NA,4.146952465419889
TMEM128,transmembrane protein 128,2,Yes,NA,3.756611373695464,NA,4.1452237539255,NA
CCDC187,coiled-coil domain containing 187,2,Yes,4.119594545033578,3.8874776702949316,NA,NA,NA
LINC00240,long intergenic non-protein coding RNA 240,2,Yes,NA,NA,NA,4.114876672104487,3.6383975849361216
FAM227B,family with sequence similarity 227 member B,2,Yes,NA,4.114191785470861,NA,NA,3.8447162592797235
LOC124905793,5S ribosomal RNA,2,Yes,NA,4.061929506239467,NA,NA,4.11201999052487
IFITM2,interferon induced transmembrane protein 2,2,Yes,NA,NA,NA,4.108402267732002,3.7107640435575555
LINC01762,long intergenic non-protein coding RNA 1762,2,Yes,4.1064277218550345,NA,3.902578423811322,NA,NA
PALD1,phosphatase domain containing paladin 1,2,Yes,NA,NA,NA,4.104970951026901,3.7373952593712803
ADI1,acireductone dioxygenase 1,2,Yes,NA,NA,NA,4.103968589999268,3.672362576016507
LOC124906991,uncharacterized LOC124906991,2,Yes,3.8228485615978394,NA,NA,4.098468705451099,NA
SPATA6L,spermatogenesis associated 6 like,2,Yes,NA,4.097562024533523,NA,NA,3.6442185715690587
BTNL8,butyrophilin like 8,2,Yes,NA,4.092903285025743,3.727896835203823,NA,NA
OR7E99P,,2,Yes,NA,NA,4.086989663336757,NA,3.7604136074242005
UGT2B29P,,2,Yes,NA,4.086104091390826,NA,3.7647054180009207,NA
MCCD1P2,,2,Yes,NA,NA,NA,4.077593916800024,3.9324429380365133
LOC124907558,putative ankyrin repeat domain-containing protein 20A2,2,Yes,NA,4.075383834069666,NA,NA,3.9135666139202128
TSPEAR,thrombospondin type laminin G domain and EAR repeats,2,Yes,4.067258766653489,3.8723170980849773,NA,NA,NA
ENGASE,endo-beta-N-acetylglucosaminidase,2,Yes,4.029210927962088,NA,NA,4.059724012429949,NA
LINC03036,long intergenic non-protein coding RNA 3036,2,Yes,NA,NA,NA,4.0562161190209345,3.7134962443850674
LOC102724117,golgin subfamily A member 6-like protein 4,2,Yes,NA,3.8860160599049003,NA,4.055634934464275,NA
KLF13,KLF transcription factor 13,2,Yes,NA,NA,4.054197002660545,3.8216087326031563,NA
GOLGA6L6,golgin A6 family like 6,2,Yes,NA,4.05326029486702,NA,3.966014233339383,NA
TRNAE-CUC,transfer RNA glutamic acid (anticodon CUC),2,Yes,NA,3.7028817911094363,NA,4.045783050890018,NA
LOC105378117,uncharacterized LOC105378117,2,Yes,4.0455831464770355,NA,3.834780049450697,NA,NA
LOC101929432,uncharacterized LOC101929432,2,Yes,NA,NA,NA,4.04349401557947,3.6143820074988064
ZBTB2P1,,2,Yes,NA,4.042201053000152,NA,3.8663419921826514,NA
LINC03019,long intergenic non-protein coding RNA 3019,2,Yes,NA,4.039015372238648,NA,NA,3.5936036514581815
SYTL3,synaptotagmin like 3,2,Yes,4.0305968360865,3.858379188960712,NA,NA,NA
ANAPC1P1,,2,Yes,NA,4.027218906441037,NA,NA,3.5889796336685436
TLR6,toll like receptor 6,2,Yes,4.027005895354928,3.855191466293059,NA,NA,NA
ESYT2,extended synaptotagmin 2,2,Yes,4.025946827338443,NA,NA,NA,3.8014780414920253
POTEF,POTE ankyrin domain family member F,2,Yes,NA,NA,NA,3.9469455985398123,4.0250231381581765
PHKG1P4,,2,Yes,NA,4.022167658010596,NA,NA,3.725897640137349
LOC124908120,uncharacterized LOC124908120,2,Yes,4.0204129150363945,NA,NA,NA,3.950087570230745
LOC353007,,2,Yes,NA,NA,NA,4.0192479750714485,3.850390688717618
LINC02141,long intergenic non-protein coding RNA 2141,2,Yes,NA,4.018034745780167,NA,3.981018821608323,NA
LOC105376917,uncharacterized LOC105376917,2,Yes,NA,4.017506506055242,3.8333990081461122,NA,NA
TMEM241,transmembrane protein 241,2,Yes,4.01261154764833,NA,NA,NA,3.6077236338824923
PRODH,proline dehydrogenase 1,2,Yes,3.889302752496347,NA,4.012049664779729,NA,NA
PCNT,pericentrin,2,Yes,4.011355950675455,NA,NA,NA,3.8635337657194873
TRNAN-GUU,transfer RNA asparagine (anticodon GUU),2,Yes,NA,NA,NA,4.010652463890942,3.582963623036365
IQCE,IQ motif containing E,2,Yes,NA,NA,3.7048082148005426,4.010187612373879,NA
LOC105374618,uncharacterized LOC105374618,2,Yes,NA,NA,NA,4.00754797453003,3.8776810773026087
LOC105375302,uncharacterized LOC105375302,2,Yes,NA,NA,3.8378146492402396,4.006386749332176,NA
RSPH10B,radial spoke head 10 homolog B,2,Yes,4.005047900004313,NA,NA,NA,3.7184379829424965
ELSPBP1,epididymal sperm binding protein 1,2,Yes,4.002330897173497,NA,3.781718051482517,NA,NA
LOC124905774,5S ribosomal RNA,2,Yes,4.000272247192961,NA,NA,NA,3.966458222836462
LINC01885,long intergenic non-protein coding RNA 1885,2,Yes,NA,3.998744197651114,NA,NA,3.8214728874041057
LINC02783,long intergenic non-protein coding RNA 2783,2,Yes,NA,NA,NA,3.9952961963554108,3.6974080273279113
CRIP2,cysteine rich protein 2,2,Yes,3.99289948001496,NA,3.981686854173054,NA,NA
KLK7,kallikrein related peptidase 7,2,Yes,NA,3.9920163982321664,NA,NA,3.756521570445538
PCID2,PCI domain containing 2,2,Yes,3.987055761535444,NA,NA,NA,3.875941332886738
FRG1HP,,2,Yes,NA,3.9224198400850376,NA,3.9869576977278376,NA
SLC5A4,solute carrier family 5 member 4,2,Yes,3.869644665420621,NA,NA,NA,3.984021170407359
PTK6,protein tyrosine kinase 6,2,Yes,3.9839080751838365,NA,3.9036033675279476,NA,NA
LOC101929485,uncharacterized LOC101929485,2,Yes,3.9819464458726785,3.7030837740641935,NA,NA,NA
SCARB1,scavenger receptor class B member 1,2,Yes,3.860383382822766,3.9811630418840473,NA,NA,NA
PANK2,pantothenate kinase 2,2,Yes,NA,3.977361529034055,3.760828310883298,NA,NA
LOC124905760,5S ribosomal RNA,2,Yes,3.9764826008074037,NA,NA,NA,3.9372266207842
LINC00452,long intergenic non-protein coding RNA 452,2,Yes,3.9738526624447927,3.714741509685415,NA,NA,NA
PHYKPL,5-phosphohydroxy-L-lysine phospho-lyase,2,Yes,NA,3.8167116695674936,NA,3.972816382831537,NA
CLEC18C,C-type lectin domain family 18 member C,2,Yes,NA,3.7122356811332216,NA,3.9719089324402908,NA
LOC124906205,,2,Yes,NA,NA,NA,3.968745920253454,3.650050914876295
LOC124900335,uncharacterized LOC124900335,2,Yes,NA,NA,3.9668217442169262,NA,3.6912354740838316
FAM90A28P,,2,Yes,NA,3.964758503008273,NA,NA,3.9604917989576376
CNGA3,cyclic nucleotide gated channel subunit alpha 3,2,Yes,NA,3.7181992081584743,NA,3.964646308765438,NA
CERS3-AS1,CERS3 antisense RNA 1,2,Yes,3.962912700647001,NA,NA,3.7172141934166265,NA
ODAD3,outer dynein arm docking complex subunit 3,2,Yes,NA,NA,3.957349414457756,NA,3.604676033122605
MTUS1,microtubule associated scaffold protein 1,2,Yes,NA,NA,NA,3.956519159128054,3.613950805524215
LOC124904138,U2 spliceosomal RNA,2,Yes,3.9546949280648724,NA,NA,NA,3.9015159414376646
LINC00428,long intergenic non-protein coding RNA 428,2,Yes,3.9531681398213756,NA,NA,NA,3.784900139429139
HABP2,hyaluronan binding protein 2,2,Yes,NA,3.9248777241922896,NA,3.952606987384497,NA
IGSF5,immunoglobulin superfamily member 5,2,Yes,3.9514589523673185,3.6656927239834625,NA,NA,NA
OLFM1,olfactomedin 1,2,Yes,3.9512214089552637,NA,NA,NA,3.6986892766247625
MAEA,macrophage erythroblast attacher%2C E3 ubiquitin ligase,2,Yes,NA,3.6685664306456056,NA,3.949832176328305,NA
OPRD1,opioid receptor delta 1,2,Yes,NA,3.9493560319696304,NA,NA,3.6231004244516756
LUZP2,leucine zipper protein 2,2,Yes,NA,NA,NA,3.94789721098068,3.69532973890469
FOXD4,forkhead box D4,2,Yes,NA,3.947828981568174,NA,NA,3.627513122781353
ABCB10P3,,2,Yes,NA,NA,3.9178553778388263,3.946807578664316,NA
LOC107986665,,2,Yes,3.9336677704675496,NA,NA,NA,3.943290793831584
LINC01396,long intergenic non-protein coding RNA 1396,2,Yes,3.9401552498641497,NA,NA,NA,3.7626593761770435
KLKP1,,2,Yes,NA,NA,3.93980228826177,NA,3.6509148768560586
NBPF6,NBPF member 6,2,Yes,3.9367241070806243,NA,3.7671478795775153,NA,NA
ZNF670-ZNF695,ZNF670-ZNF695 readthrough (NMD candidate),2,Yes,NA,NA,3.7985461558220357,3.933664941171516,NA
TBC1D3F,TBC1 domain family member 3F,2,Yes,NA,3.9335938159636035,NA,NA,3.846124551766231
LOC107986663,uncharacterized LOC107986663,2,Yes,NA,3.933244914570705,NA,NA,3.588405373420351
LOC101927421,uncharacterized LOC101927421,2,Yes,NA,3.9330955730198496,NA,3.685040523017782,NA
TMEM242,transmembrane protein 242,2,Yes,3.9278440109362758,3.875767470550743,NA,NA,NA
LOC124906704,putative exonuclease GOR,2,Yes,3.926743394675606,NA,3.7630821663408454,NA,NA
MS4A12,membrane spanning 4-domains A12,2,Yes,NA,NA,3.9225667006250946,NA,3.86111357763896
LINC02806,long intergenic non-protein coding RNA 2806,2,Yes,3.873408572306407,NA,NA,3.9211064782872014,NA
LOC105371525,uncharacterized LOC105371525,2,Yes,NA,3.9209770119205256,NA,NA,3.7106005490133045
CLASP1,cytoplasmic linker associated protein 1,2,Yes,NA,3.9099083758201854,NA,3.7995445372943526,NA
LOC107984179,uncharacterized LOC107984179,2,Yes,NA,NA,NA,3.7496155365399413,3.908542000315108
LOC105371072,uncharacterized LOC105371072,2,Yes,3.907674266939681,NA,3.8410887116314125,NA,NA
LOC100287489,,2,Yes,3.90743591264802,NA,NA,NA,3.750158276455947
LOC105377276,uncharacterized LOC105377276,2,Yes,NA,3.905938438865035,NA,3.8295888732728294,NA
LOC124906748,beta-defensin 4A,2,Yes,3.8175780300693662,NA,NA,3.90569642454409,NA
LOC124905842,5S ribosomal RNA,2,Yes,NA,3.9037832255129583,3.7837927598883203,NA,NA
LINC00508,long intergenic non-protein coding RNA 508,2,Yes,NA,3.7352901260260896,NA,3.902038517889063,NA
DACT2,dishevelled binding antagonist of beta catenin 2,2,Yes,3.889903661729187,3.9018112302663743,NA,NA,NA
CCL24,C-C motif chemokine ligand 24,2,Yes,NA,3.700285254018049,NA,3.8972283639467835,NA
AMZ2,archaelysin family metallopeptidase 2,2,Yes,3.896165106127816,NA,NA,3.886908124890183,NA
CASC15,cancer susceptibility 15,2,Yes,NA,NA,3.8951502085696355,NA,3.6008680987070987
PKD1P3-NPIPA1,,2,Yes,NA,3.7474005643568367,NA,3.894975681261624,NA
CFAP99,cilia and flagella associated protein 99,2,Yes,3.8938241098574613,NA,3.744888910025527,NA,NA
OCA2,OCA2 melanosomal transmembrane protein,2,Yes,3.8920941601264145,NA,3.8580392175990026,NA,NA
SNX31,sorting nexin 31,2,Yes,3.891476279437774,NA,NA,NA,3.6262996284360676
NTSR1,neurotensin receptor 1,2,Yes,3.8911791241872535,NA,3.759957774997599,NA,NA
ZNF534,zinc finger protein 534,2,Yes,NA,NA,3.700541284739295,3.890977726045019,NA
TRV-CAC8-1,tRNA-Val (CAC) 8-1,2,Yes,NA,3.890819487649347,NA,3.770590479290346,NA
OR6C7P,,2,Yes,3.8887546635534522,NA,NA,NA,3.7339290948497013
PCMTD1P4,,2,Yes,3.8881644305223753,NA,NA,NA,3.8224363806056894
VRK3,VRK serine/threonine kinase 3,2,Yes,3.8868706723489317,NA,NA,NA,3.805216383919693
DPRX,divergent-paired related homeobox,2,Yes,NA,3.8864854296614615,NA,3.6892673503535587,NA
ANKRD20A9P,,2,Yes,NA,NA,3.7004315422611067,NA,3.8853863510542856
RBBP8,RB binding protein 8%2C endonuclease,2,Yes,NA,3.745154031594796,3.884996635529393,NA,NA
LOC124905830,5S ribosomal RNA,2,Yes,3.8523512051846853,NA,NA,NA,3.8838414898731566
LOC107986284,uncharacterized LOC107986284,2,Yes,3.8771978114068415,NA,3.7768637260529556,NA,NA
LOC112268431,uncharacterized LOC112268431,2,Yes,3.8741573180378728,NA,NA,3.669165843685932,NA
LGALS9,galectin 9,2,Yes,3.841952884909048,NA,NA,3.873599444550834,NA
LINC01804,long intergenic non-protein coding RNA 1804,2,Yes,NA,NA,NA,3.8730069983179063,3.6480254702845625
ASAH2B,N-acylsphingosine amidohydrolase 2B,2,Yes,3.8704127690255317,NA,NA,NA,3.6574904248570164
LOC124904141,U2 spliceosomal RNA,2,Yes,3.8690934948431144,NA,NA,NA,3.7474573632607213
LOC105376123,uncharacterized LOC105376123,2,Yes,NA,3.7942180908589522,NA,NA,3.8670129858920186
MFHAS1,multifunctional ROCO family signaling regulator 1,2,Yes,3.865527801153596,NA,NA,3.8378869200433194,NA
TNRC6A,trinucleotide repeat containing adaptor 6A,2,Yes,NA,3.865140928824462,NA,3.7593324699884687,NA
LOC105372323,uncharacterized LOC105372323,2,Yes,NA,3.8645216385060848,NA,3.842984993134731,NA
LOC124906705,putative exonuclease GOR,2,Yes,3.862697941050976,NA,3.813301471050306,NA,NA
COL4A3,collagen type IV alpha 3 chain,2,Yes,NA,3.8617481807917575,NA,3.691876055047707,NA
SLC35F3,solute carrier family 35 member F3,2,Yes,NA,3.858774844545258,NA,NA,3.7078942432413284
SPEF2,sperm flagellar 2,2,Yes,NA,NA,NA,3.858767921302334,3.5780641251634506
TMEM114,transmembrane protein 114,2,Yes,NA,NA,NA,3.85733942214166,3.76893020026099
RIOK3,RIO kinase 3,2,Yes,NA,3.855553598916289,3.8027248163425886,NA,NA
LINC01887,long intergenic non-protein coding RNA 1887,2,Yes,3.8544136160114806,NA,NA,NA,3.683018268278702
LOC124905807,5S ribosomal RNA,2,Yes,NA,3.8328238519168365,NA,NA,3.854110503925519
NTN4,netrin 4,2,Yes,NA,3.851401068129005,NA,NA,3.640124796026011
LOC124906475,putative TAF11-like protein ENSP00000332601,2,Yes,3.850842042543891,NA,NA,NA,3.6023393351649693
SDK1-AS1,SDK1 antisense RNA 1,2,Yes,3.8219136317727194,NA,NA,3.8502515875478767,NA
NUTM2B-AS1,NUTM2B antisense RNA 1,2,Yes,NA,NA,3.775383135698618,NA,3.8471973436071063
LOC107984019,uncharacterized LOC107984019,2,Yes,3.8463207869154825,NA,NA,NA,3.6058125283553886
CYP2F2P,,2,Yes,NA,3.846005780035241,NA,NA,3.7008411513508404
LOC124905785,5S ribosomal RNA,2,Yes,NA,3.8444388130905107,NA,NA,3.653673020187505
NUPR2,nuclear protein 2%2C transcriptional regulator,2,Yes,NA,3.737377365569371,NA,NA,3.842015720462119
LOC124901178,translation initiation factor IF-2,2,Yes,NA,3.8403181038165113,3.797904910132582,NA,NA
LOC100131884,long intergenic non-protein coding RNA 1061,2,Yes,NA,3.8400789498537566,3.7127192361508445,NA,NA
LOC124906487,putative TAF11-like protein ENSP00000332601,2,Yes,NA,NA,NA,3.839547274964577,3.7406862110360737
KIF1A,kinesin family member 1A,2,Yes,3.8393699393999743,NA,3.7624272701865467,NA,NA
LOC105371082,uncharacterized LOC105371082,2,Yes,NA,NA,NA,3.836368435352185,3.6910165044814143
TMEM163,transmembrane protein 163,2,Yes,NA,3.8363103981406437,3.7321699157172668,NA,NA
MIR548XHG,MIR548X host gene,2,Yes,3.8361072365311393,3.789151912190227,NA,NA,NA
LOC105372112,uncharacterized LOC105372112,2,Yes,NA,3.83279775825115,NA,3.7192826357572013,NA
LOC124908121,uncharacterized LOC124908121,2,Yes,NA,NA,3.8058165278517966,NA,3.8280915492659817
ABCA13,ATP binding cassette subfamily A member 13,2,Yes,NA,3.827508528977942,NA,NA,3.766297435614858
CES1,carboxylesterase 1,2,Yes,NA,3.826639112679931,3.716392999736407,NA,NA
PAEPP1,long intergenic non-protein coding RNA 1502,2,Yes,NA,NA,NA,3.8257602098361523,3.579480897271731
LOC124907098,uncharacterized LOC124907098,2,Yes,NA,NA,3.777419827121411,NA,3.825685914112657
LOC105377612,uncharacterized LOC105377612,2,Yes,3.8248702825126193,NA,NA,NA,3.617458981360149
LOC105371105,uncharacterized LOC105371105,2,Yes,3.824776569354889,NA,NA,NA,3.686535287944801
CDH7,cadherin 7,2,Yes,NA,3.82124796633703,NA,3.6952971342737833,NA
PGAP2,post-GPI attachment to proteins 2,2,Yes,3.819380938765148,NA,NA,3.758227457771416,NA
LOC105377944,uncharacterized LOC105377944,2,Yes,NA,3.8165606951134925,3.755762524349471,NA,NA
OR11H4,olfactory receptor family 11 subfamily H member 4,2,Yes,3.8148780714415116,NA,3.7284073189171747,NA,NA
TRPC2,,2,Yes,3.813924730301583,NA,3.794642329590012,NA,NA
TAF11L7,TATA-box binding protein associated factor 11 like 7,2,Yes,3.811404959654983,NA,NA,NA,3.6679057719432993
LOC107986886,uncharacterized LOC107986886,2,Yes,3.8099656641281894,NA,NA,3.6761230805146417,NA
LOC124906454,,2,Yes,3.8091077995535443,NA,NA,NA,3.665184138161637
RSPH10B2,radial spoke head 10 homolog B2,2,Yes,NA,3.8087061087449285,NA,3.7296511747844536,NA
OVCH1-AS1,OVCH1 antisense RNA 1,2,Yes,NA,3.7346455852247815,NA,3.80807765968103,NA
NRG3,neuregulin 3,2,Yes,NA,NA,3.7241036856251637,NA,3.8068343080374185
LOC107986764,uncharacterized LOC107986764,2,Yes,NA,NA,3.7868283691751916,3.8016085881185187,NA
CNTNAP3,contactin associated protein family member 3,2,Yes,NA,NA,NA,3.797855500344376,3.7034318614133768
LOC105374347,uncharacterized LOC105374347,2,Yes,NA,3.7962010912687587,NA,3.701016708647729,NA
LOC728554,,2,Yes,NA,3.7955386160576277,NA,NA,3.7704178346130703
LINC00842,long intergenic non-protein coding RNA 842,2,Yes,NA,NA,NA,3.7351812024105016,3.795111102039485
MGAT5,alpha-1%2C6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase,2,Yes,NA,3.794191263718964,NA,3.7948905806252404,NA
ZDHHC19,zinc finger DHHC-type palmitoyltransferase 19,2,Yes,NA,3.788092625862238,NA,NA,3.5950893409971845
FAM86C1P,,2,Yes,NA,3.7863555473692347,NA,3.6783999205123306,NA
AKR1E2,aldo-keto reductase family 1 member E2,2,Yes,NA,NA,NA,3.7833493226087866,3.6710956497044784
LOC105378305,uncharacterized LOC105378305,2,Yes,NA,NA,3.749244114106177,3.77991984685401,NA
CLDN14,claudin 14,2,Yes,NA,3.7782703780384126,NA,3.741059496939011,NA
ATP6V1G1P3,,2,Yes,NA,3.7683232142955974,NA,3.7675411997936896,NA
TNS1,tensin 1,2,Yes,NA,3.7536080955894855,NA,3.7663108227033195,NA
LINC01945,long intergenic non-protein coding RNA 1945,2,Yes,NA,3.7650768379474124,NA,NA,3.707756462866317
SLAIN2,SLAIN motif family member 2,2,Yes,NA,3.7619391122310106,NA,3.7562986037877955,NA
LPA,lipoprotein(a),2,Yes,NA,3.6778184327625003,NA,NA,3.7581988047367405
NLRP12,NLR family pyrin domain containing 12,2,Yes,NA,NA,NA,3.7571833733088607,3.5930053154616357
PIWIL3,piwi like RNA-mediated gene silencing 3,2,Yes,NA,3.7560763883551576,NA,NA,3.67054348968806
LOC107984174,uncharacterized LOC107984174,2,Yes,NA,NA,3.751942275643491,NA,3.6360530115688277
LOC124900165,uncharacterized LOC124900165,2,Yes,NA,NA,3.7509963253352745,3.683914015938139,NA
STK24,serine/threonine kinase 24,2,Yes,NA,3.7455836689494744,NA,NA,3.648720854038056
SYT15-AS1,SYT15 antisense RNA 1,2,Yes,NA,NA,3.7453102240891,NA,3.6771067136562987
FAM242F,family with sequence similarity 242 member F,2,Yes,NA,NA,3.7414405454910296,NA,3.7080649492451636
LOC497256,uncharacterized LOC497256,2,Yes,NA,NA,3.7370037310652817,NA,3.7321542867428326
FAM47E,family with sequence similarity 47 member E,2,Yes,NA,3.736883862653824,NA,NA,3.646909918127609
NCALD,neurocalcin delta,2,Yes,NA,NA,3.7355909417462474,NA,3.6920174526814122
C10orf53,chromosome 10 open reading frame 53,2,Yes,NA,NA,NA,3.734586896926325,3.65440837813558
LOC107986173,uncharacterized LOC107986173,2,Yes,NA,3.680360877896853,NA,3.7345112603336115,NA
NF1P9,,2,Yes,NA,NA,NA,3.728667585054335,3.6677167778193365
GRIP1,glutamate receptor interacting protein 1,2,Yes,NA,NA,3.724119694184868,NA,3.6121368255196886
GOLIM4,golgi integral membrane protein 4,2,Yes,NA,NA,3.7221866681058313,NA,3.625568748476457
KLK10,kallikrein related peptidase 10,2,Yes,NA,3.7208841458452055,NA,NA,3.590128948653983
LOC105372636,uncharacterized LOC105372636,2,Yes,NA,3.711686397163733,NA,3.7206303943823,NA
TRIM7,tripartite motif containing 7,2,Yes,NA,3.7204843474045797,NA,NA,3.6838383506400967
TCERG1L,transcription elongation regulator 1 like,2,Yes,NA,3.6897489445369813,NA,3.7204348642831673,NA
LOC105378027,uncharacterized LOC105378027,2,Yes,NA,NA,3.7135242308360032,NA,3.5973616096308207
SORCS1,sortilin related VPS10 domain containing receptor 1,2,Yes,NA,NA,NA,3.702888841284265,3.6428078075700863
LOC124908105,,2,Yes,NA,NA,NA,3.6841299099055855,3.7010102591418597
RNF166,ring finger protein 166,2,Yes,NA,NA,NA,3.6992769136837915,3.6045074333638274
SLC37A3,solute carrier family 37 member 3,2,Yes,NA,3.6981935758726294,NA,NA,3.6558484160008224
DAPK1,death associated protein kinase 1,2,Yes,NA,3.6965895799075033,NA,NA,3.614988518926054
ZNF626,zinc finger protein 626,2,Yes,NA,3.6569464030048544,NA,NA,3.686614528449908
LOC100506076,uncharacterized LOC100506076,2,Yes,NA,3.68387426626936,NA,3.669078172304818,NA
TTLL9,tubulin tyrosine ligase like 9,2,Yes,NA,NA,NA,3.6829343221896367,3.60517639184652
NLRP7,NLR family pyrin domain containing 7,2,Yes,NA,3.6786581399808624,NA,NA,3.5863483468593382
LOC124906484,putative TAF11-like protein ENSP00000332601,2,Yes,NA,NA,NA,3.6718767483316026,3.5838277359115387
RNF39,ring finger protein 39,2,Yes,NA,NA,NA,3.669711253574517,3.5810238509009946
KRT8P22,,2,Yes,NA,3.6662575727563538,NA,NA,3.6213278851581983
DUX4L48,,1,No,NA,NA,NA,6.678453036902618,NA
FAM90A16,family with sequence similarity 90 member A16,1,No,NA,NA,NA,6.182732787212062,NA
RNA5-8SP,,1,No,NA,NA,NA,5.8273696579725405,NA
LOC124908248,5.8S ribosomal RNA,1,No,NA,NA,NA,5.62112059708355,NA
EIF3FP1,,1,No,NA,5.580589106304739,NA,NA,NA
LOC124908103,putative ATP-dependent RNA helicase DDX12,1,No,NA,NA,NA,5.53386164438327,NA
LOC124907399,,1,No,NA,NA,NA,5.465323490828969,NA
LOC128966781,histone-lysine N-methyltransferase 2C-like,1,No,NA,5.4525473225729355,NA,NA,NA
FKBP4P8,,1,No,NA,NA,NA,5.376782542141171,NA
LOC124907097,uncharacterized LOC124907097,1,No,NA,NA,NA,5.372135808518936,NA
OR2T35,olfactory receptor family 2 subfamily T member 35,1,No,NA,NA,NA,NA,5.3628503657892646
LOC124906531,uncharacterized LOC124906531,1,No,5.33464443085776,NA,NA,NA,NA
LOC124907508,double homeobox protein 1-like,1,No,5.238962882804389,NA,NA,NA,NA
PRAMEF15,PRAME family member 15,1,No,NA,NA,NA,5.229677144542761,NA
CPT1C,carnitine palmitoyltransferase 1C,1,No,NA,NA,NA,5.144130281209307,NA
LOC124908137,,1,No,5.0558879452390935,NA,NA,NA,NA
VN1R7P,,1,No,NA,5.024797438683089,NA,NA,NA
LOC124907404,uncharacterized LOC124907404,1,No,NA,NA,NA,NA,5.012837974044127
LOC124907792,,1,No,NA,5.010346433660546,NA,NA,NA
HMCN1,hemicentin 1,1,No,4.97323608797732,NA,NA,NA,NA
RNA18SP3,,1,No,NA,NA,NA,4.9703947397509545,NA
OR2T11,olfactory receptor family 2 subfamily T member 11,1,No,NA,NA,NA,4.92165908030826,NA
NEK2P1,,1,No,NA,4.920023404738336,NA,NA,NA
LOC124908366,28S ribosomal RNA,1,No,NA,NA,NA,4.8959578126988275,NA
LOC124906836,,1,No,4.825752618192092,NA,NA,NA,NA
LINC02018,long intergenic non-protein coding RNA 2018,1,No,NA,4.8054479668416015,NA,NA,NA
LOC102724642,,1,No,NA,4.7860016876620985,NA,NA,NA
METTL15,methyltransferase 15%2C mitochondrial 12S rRNA N4-cytidine,1,No,NA,4.782829561848782,NA,NA,NA
LOC105379263,uncharacterized LOC105379263,1,No,NA,NA,NA,4.781516767943188,NA
SNAR-A14,small NF90 (ILF3) associated RNA A14,1,No,NA,NA,NA,4.745959694190532,NA
ANKRD20A15P,,1,No,NA,NA,4.734718840734489,NA,NA
LOC124907791,serine/threonine-protein kinase Chk2-like,1,No,NA,4.727663972689671,NA,NA,NA
LOC124906870,uncharacterized LOC124906870,1,No,NA,NA,NA,4.699341512786711,NA
MDC1,mediator of DNA damage checkpoint 1,1,No,NA,4.629151697174984,NA,NA,NA
PCMTD1P6,,1,No,NA,NA,NA,4.622620730257473,NA
LOC105379547,paraneoplastic antigen Ma6E-like,1,No,NA,4.619547441182757,NA,NA,NA
LOC100419924,,1,No,NA,NA,NA,4.5879129642211405,NA
LOC283788,,1,No,NA,NA,NA,4.57280281393569,NA
TTC29,tetratricopeptide repeat domain 29,1,No,NA,NA,NA,4.566555654135691,NA
SHANK3,SH3 and multiple ankyrin repeat domains 3,1,No,NA,NA,NA,4.55633781832363,NA
NEK2P3,,1,No,NA,NA,NA,4.555075923779028,NA
SPRR2G,small proline rich protein 2G,1,No,NA,NA,NA,4.500699625767002,NA
LOC124905479,uncharacterized LOC124905479,1,No,NA,NA,NA,4.4807857795108035,NA
LOC124906877,,1,No,NA,4.465829855912983,NA,NA,NA
PXDNL,peroxidasin like,1,No,4.440034624131021,NA,NA,NA,NA
ACTG1P15,,1,No,NA,4.436333388709926,NA,NA,NA
LOC124905843,5S ribosomal RNA,1,No,4.431683087613974,NA,NA,NA,NA
LOC124906562,uncharacterized LOC124906562,1,No,NA,NA,NA,4.419441995182304,NA
IL4I1,interleukin 4 induced 1,1,No,NA,4.411371046706497,NA,NA,NA
TMPRSS6,transmembrane serine protease 6,1,No,NA,4.404768195010695,NA,NA,NA
ZNF705CP,,1,No,NA,4.401534129944183,NA,NA,NA
LOC124907155,5.8S ribosomal RNA,1,No,NA,NA,NA,NA,4.387097545123909
ATP7B,ATPase copper transporting beta,1,No,4.378197402830508,NA,NA,NA,NA
LINC01922,long intergenic non-protein coding RNA 1922,1,No,NA,NA,NA,4.366776575918948,NA
SNAR-B1,small NF90 (ILF3) associated RNA B1,1,No,NA,NA,NA,4.350000359262142,NA
LOC105369625,uncharacterized LOC105369625,1,No,4.337118208070837,NA,NA,NA,NA
PDE4DIPP5,,1,No,4.33516085855626,NA,NA,NA,NA
B4GALNT3,beta-1%2C4-N-acetyl-galactosaminyltransferase 3,1,No,NA,4.334918455661705,NA,NA,NA
WDFY4,WDFY family member 4,1,No,NA,NA,NA,4.3329108751267835,NA
