id	common_name	allele_count	sample_size	impact	gene	feature	consequence	chrom	pos	end	svtype	svlen	total_allele_count	allele_frequency	type_simplified
svim_asm.419282	Eastern	0	3	HIGH	LOC129135508,LOC751032	XM_054655758.2,XM_063814430.1,XM_063814431.1,XM_063814432.1,XM_063814433.1,XM_063814434.1,XM_063814435.1,XM_063814436.1,XM_063814437.1,XM_063814438.1,XR_010158493.1,XR_010158494.1,XR_010158495.1,XR_010158496.1,XR_010158497.1,XR_010158498.1	transcript_ablation,splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,intron_variant,3_prime_UTR_variant,non_coding_transcript_exon_variant	chr6_hap1_hsa7	81318510	81343314	DEL	-24804	2	0.04166666666666666	Non-repeat
svim_asm.419283	Western	0	15	HIGH	LOC129135504,LOC129135508,LOC751032,LOC134810448	XM_054655750.2,XM_054655758.2,XM_063814430.1,XM_063814431.1,XM_063814432.1,XM_063814433.1,XM_063814434.1,XM_063814435.1,XM_063814436.1,XM_063814437.1,XM_063814438.1,XM_063814480.1,XR_010158493.1,XR_010158494.1,XR_010158495.1,XR_010158496.1,XR_010158497.1,XR_010158498.1	transcript_ablation,splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,3_prime_UTR_variant,intron_variant,non_coding_transcript_exon_variant	chr6_hap1_hsa7	81321672	81396086	DEL	-74414	2	0.04166666666666666	Non-repeat
svim_asm.419283	Western x Central	2	4	HIGH	LOC129135504,LOC129135508,LOC751032,LOC134810448	XM_054655750.2,XM_054655758.2,XM_063814430.1,XM_063814431.1,XM_063814432.1,XM_063814433.1,XM_063814434.1,XM_063814435.1,XM_063814436.1,XM_063814437.1,XM_063814438.1,XM_063814480.1,XR_010158493.1,XR_010158494.1,XR_010158495.1,XR_010158496.1,XR_010158497.1,XR_010158498.1	transcript_ablation,splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,3_prime_UTR_variant,intron_variant,non_coding_transcript_exon_variant	chr6_hap1_hsa7	81321672	81396086	DEL	-74414	2	0.04166666666666666	Non-repeat
svim_asm.419283	Central	0	2	HIGH	LOC129135504,LOC129135508,LOC751032,LOC134810448	XM_054655750.2,XM_054655758.2,XM_063814430.1,XM_063814431.1,XM_063814432.1,XM_063814433.1,XM_063814434.1,XM_063814435.1,XM_063814436.1,XM_063814437.1,XM_063814438.1,XM_063814480.1,XR_010158493.1,XR_010158494.1,XR_010158495.1,XR_010158496.1,XR_010158497.1,XR_010158498.1	transcript_ablation,splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,3_prime_UTR_variant,intron_variant,non_coding_transcript_exon_variant	chr6_hap1_hsa7	81321672	81396086	DEL	-74414	2	0.04166666666666666	Non-repeat
svim_asm.419283	Eastern	0	3	HIGH	LOC129135504,LOC129135508,LOC751032,LOC134810448	XM_054655750.2,XM_054655758.2,XM_063814430.1,XM_063814431.1,XM_063814432.1,XM_063814433.1,XM_063814434.1,XM_063814435.1,XM_063814436.1,XM_063814437.1,XM_063814438.1,XM_063814480.1,XR_010158493.1,XR_010158494.1,XR_010158495.1,XR_010158496.1,XR_010158497.1,XR_010158498.1	transcript_ablation,splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,3_prime_UTR_variant,intron_variant,non_coding_transcript_exon_variant	chr6_hap1_hsa7	81321672	81396086	DEL	-74414	2	0.04166666666666666	Non-repeat
svim_asm.419285	Western	0	15	HIGH	LOC129135508,LOC751032,LOC134810448	XM_054655758.2,XM_063814430.1,XM_063814431.1,XM_063814432.1,XM_063814433.1,XM_063814434.1,XM_063814435.1,XM_063814436.1,XM_063814437.1,XM_063814480.1,XR_010158493.1,XR_010158494.1,XR_010158495.1,XR_010158496.1,XR_010158497.1,XR_010158498.1	transcript_ablation,splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,intron_variant,3_prime_UTR_variant,non_coding_transcript_exon_variant	chr6_hap1_hsa7	81331598	81381223	DEL	-49625	2	0.04166666666666666	Non-repeat
svim_asm.419285	Western x Central	1	4	HIGH	LOC129135508,LOC751032,LOC134810448	XM_054655758.2,XM_063814430.1,XM_063814431.1,XM_063814432.1,XM_063814433.1,XM_063814434.1,XM_063814435.1,XM_063814436.1,XM_063814437.1,XM_063814480.1,XR_010158493.1,XR_010158494.1,XR_010158495.1,XR_010158496.1,XR_010158497.1,XR_010158498.1	transcript_ablation,splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,intron_variant,3_prime_UTR_variant,non_coding_transcript_exon_variant	chr6_hap1_hsa7	81331598	81381223	DEL	-49625	2	0.04166666666666666	Non-repeat
svim_asm.419285	Central	0	2	HIGH	LOC129135508,LOC751032,LOC134810448	XM_054655758.2,XM_063814430.1,XM_063814431.1,XM_063814432.1,XM_063814433.1,XM_063814434.1,XM_063814435.1,XM_063814436.1,XM_063814437.1,XM_063814480.1,XR_010158493.1,XR_010158494.1,XR_010158495.1,XR_010158496.1,XR_010158497.1,XR_010158498.1	transcript_ablation,splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,intron_variant,3_prime_UTR_variant,non_coding_transcript_exon_variant	chr6_hap1_hsa7	81331598	81381223	DEL	-49625	2	0.04166666666666666	Non-repeat
svim_asm.419285	Eastern	1	3	HIGH	LOC129135508,LOC751032,LOC134810448	XM_054655758.2,XM_063814430.1,XM_063814431.1,XM_063814432.1,XM_063814433.1,XM_063814434.1,XM_063814435.1,XM_063814436.1,XM_063814437.1,XM_063814480.1,XR_010158493.1,XR_010158494.1,XR_010158495.1,XR_010158496.1,XR_010158497.1,XR_010158498.1	transcript_ablation,splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,intron_variant,3_prime_UTR_variant,non_coding_transcript_exon_variant	chr6_hap1_hsa7	81331598	81381223	DEL	-49625	2	0.04166666666666666	Non-repeat
svim_asm.419286	Western	7	15	HIGH	LOC129135504,LOC751032	XM_054655750.2,XM_063814430.1,XM_063814431.1,XM_063814432.1,XM_063814434.1,XR_010158493.1,XR_010158494.1	transcript_ablation,splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,3_prime_UTR_variant,intron_variant,non_coding_transcript_exon_variant	chr6_hap1_hsa7	81369555	81394363	DEL	-24808	8	0.16666666666666666	Non-repeat
svim_asm.419286	Western x Central	1	4	HIGH	LOC129135504,LOC751032	XM_054655750.2,XM_063814430.1,XM_063814431.1,XM_063814432.1,XM_063814434.1,XR_010158493.1,XR_010158494.1	transcript_ablation,splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,3_prime_UTR_variant,intron_variant,non_coding_transcript_exon_variant	chr6_hap1_hsa7	81369555	81394363	DEL	-24808	8	0.16666666666666666	Non-repeat
svim_asm.419286	Central	0	2	HIGH	LOC129135504,LOC751032	XM_054655750.2,XM_063814430.1,XM_063814431.1,XM_063814432.1,XM_063814434.1,XR_010158493.1,XR_010158494.1	transcript_ablation,splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,3_prime_UTR_variant,intron_variant,non_coding_transcript_exon_variant	chr6_hap1_hsa7	81369555	81394363	DEL	-24808	8	0.16666666666666666	Non-repeat
svim_asm.419286	Eastern	0	3	HIGH	LOC129135504,LOC751032	XM_054655750.2,XM_063814430.1,XM_063814431.1,XM_063814432.1,XM_063814434.1,XR_010158493.1,XR_010158494.1	transcript_ablation,splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,3_prime_UTR_variant,intron_variant,non_coding_transcript_exon_variant	chr6_hap1_hsa7	81369555	81394363	DEL	-24808	8	0.16666666666666666	Non-repeat
svim_asm.419581	Western	6	15	HIGH	LOC100611433	XM_063814538.1,XR_010158542.1,XR_010158543.1,XR_010158544.1	splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,5_prime_UTR_variant,intron_variant,non_coding_transcript_exon_variant	chr6_hap1_hsa7	84614854	84617264	DEL	-2410	9	0.1875	Non-repeat
svim_asm.419581	Western x Central	0	4	HIGH	LOC100611433	XM_063814538.1,XR_010158542.1,XR_010158543.1,XR_010158544.1	splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,5_prime_UTR_variant,intron_variant,non_coding_transcript_exon_variant	chr6_hap1_hsa7	84614854	84617264	DEL	-2410	9	0.1875	Non-repeat
svim_asm.419581	Central	3	2	HIGH	LOC100611433	XM_063814538.1,XR_010158542.1,XR_010158543.1,XR_010158544.1	splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,5_prime_UTR_variant,intron_variant,non_coding_transcript_exon_variant	chr6_hap1_hsa7	84614854	84617264	DEL	-2410	9	0.1875	Non-repeat
svim_asm.419581	Eastern	0	3	HIGH	LOC100611433	XM_063814538.1,XR_010158542.1,XR_010158543.1,XR_010158544.1	splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,5_prime_UTR_variant,intron_variant,non_coding_transcript_exon_variant	chr6_hap1_hsa7	84614854	84617264	DEL	-2410	9	0.1875	Non-repeat
svim_asm.419606	Western	0	15	HIGH	POMZP3	XM_009453346.5	frameshift_variant	chr6_hap1_hsa7	84856491	84856544	DEL	-53	4	0.08333333333333333	Non-repeat
svim_asm.419606	Western x Central	3	4	HIGH	POMZP3	XM_009453346.5	frameshift_variant	chr6_hap1_hsa7	84856491	84856544	DEL	-53	4	0.08333333333333333	Non-repeat
svim_asm.419606	Central	1	2	HIGH	POMZP3	XM_009453346.5	frameshift_variant	chr6_hap1_hsa7	84856491	84856544	DEL	-53	4	0.08333333333333333	Non-repeat
svim_asm.419606	Eastern	0	3	HIGH	POMZP3	XM_009453346.5	frameshift_variant	chr6_hap1_hsa7	84856491	84856544	DEL	-53	4	0.08333333333333333	Non-repeat
svim_asm.419740	Western	0	15	HIGH	LOC747633	XM_054655852.2,XM_063814582.1,XM_063814583.1,XM_063814584.1,XM_063814585.1,XR_008536434.2,XR_008536436.2,XR_008536439.2,XR_008536440.2,XR_008536441.2,XR_008536442.2,XR_008536443.2,XR_008536446.2,XR_008536448.2,XR_010158553.1,XR_010158554.1,XR_010158555.1,XR_010158556.1,XR_010158557.1,XR_010158558.1,XR_010158559.1,XR_010158560.1,XR_010158561.1,XR_010158562.1,XR_010158563.1	splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,5_prime_UTR_variant,intron_variant,non_coding_transcript_exon_variant	chr6_hap1_hsa7	86275721	86278449	DEL	-2728	2	0.04166666666666666	Non-repeat
svim_asm.419740	Western x Central	0	4	HIGH	LOC747633	XM_054655852.2,XM_063814582.1,XM_063814583.1,XM_063814584.1,XM_063814585.1,XR_008536434.2,XR_008536436.2,XR_008536439.2,XR_008536440.2,XR_008536441.2,XR_008536442.2,XR_008536443.2,XR_008536446.2,XR_008536448.2,XR_010158553.1,XR_010158554.1,XR_010158555.1,XR_010158556.1,XR_010158557.1,XR_010158558.1,XR_010158559.1,XR_010158560.1,XR_010158561.1,XR_010158562.1,XR_010158563.1	splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,5_prime_UTR_variant,intron_variant,non_coding_transcript_exon_variant	chr6_hap1_hsa7	86275721	86278449	DEL	-2728	2	0.04166666666666666	Non-repeat
svim_asm.419740	Central	0	2	HIGH	LOC747633	XM_054655852.2,XM_063814582.1,XM_063814583.1,XM_063814584.1,XM_063814585.1,XR_008536434.2,XR_008536436.2,XR_008536439.2,XR_008536440.2,XR_008536441.2,XR_008536442.2,XR_008536443.2,XR_008536446.2,XR_008536448.2,XR_010158553.1,XR_010158554.1,XR_010158555.1,XR_010158556.1,XR_010158557.1,XR_010158558.1,XR_010158559.1,XR_010158560.1,XR_010158561.1,XR_010158562.1,XR_010158563.1	splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,5_prime_UTR_variant,intron_variant,non_coding_transcript_exon_variant	chr6_hap1_hsa7	86275721	86278449	DEL	-2728	2	0.04166666666666666	Non-repeat
svim_asm.419740	Eastern	2	3	HIGH	LOC747633	XM_054655852.2,XM_063814582.1,XM_063814583.1,XM_063814584.1,XM_063814585.1,XR_008536434.2,XR_008536436.2,XR_008536439.2,XR_008536440.2,XR_008536441.2,XR_008536442.2,XR_008536443.2,XR_008536446.2,XR_008536448.2,XR_010158553.1,XR_010158554.1,XR_010158555.1,XR_010158556.1,XR_010158557.1,XR_010158558.1,XR_010158559.1,XR_010158560.1,XR_010158561.1,XR_010158562.1,XR_010158563.1	splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,5_prime_UTR_variant,intron_variant,non_coding_transcript_exon_variant	chr6_hap1_hsa7	86275721	86278449	DEL	-2728	2	0.04166666666666666	Non-repeat
svim_asm.419746	Western	1	15	HIGH	LOC100608898,LOC747633,LOC100609008,CCDC146,LOC129135523	XM_016958812.4,XM_016958814.4,XM_054655852.2,XM_054655895.1,XM_054655898.2,XM_054655899.2,XM_054687080.2,XM_063814634.1,XM_063814635.1,XR_008536434.2,XR_008536439.2,XR_008536440.2,XR_008536441.2,XR_008536443.2,XR_008536454.1,XR_010158553.1,XR_010158554.1,XR_010158555.1	splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,3_prime_UTR_variant,intron_variant,5_prime_UTR_variant,non_coding_transcript_exon_variant,transcript_ablation	chr6_hap1_hsa7	86324926	86419146	DEL	-94220	1	0.02083333333333333	Non-repeat
svim_asm.419746	Western x Central	0	4	HIGH	LOC100608898,LOC747633,LOC100609008,CCDC146,LOC129135523	XM_016958812.4,XM_016958814.4,XM_054655852.2,XM_054655895.1,XM_054655898.2,XM_054655899.2,XM_054687080.2,XM_063814634.1,XM_063814635.1,XR_008536434.2,XR_008536439.2,XR_008536440.2,XR_008536441.2,XR_008536443.2,XR_008536454.1,XR_010158553.1,XR_010158554.1,XR_010158555.1	splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,3_prime_UTR_variant,intron_variant,5_prime_UTR_variant,non_coding_transcript_exon_variant,transcript_ablation	chr6_hap1_hsa7	86324926	86419146	DEL	-94220	1	0.02083333333333333	Non-repeat
svim_asm.419746	Central	0	2	HIGH	LOC100608898,LOC747633,LOC100609008,CCDC146,LOC129135523	XM_016958812.4,XM_016958814.4,XM_054655852.2,XM_054655895.1,XM_054655898.2,XM_054655899.2,XM_054687080.2,XM_063814634.1,XM_063814635.1,XR_008536434.2,XR_008536439.2,XR_008536440.2,XR_008536441.2,XR_008536443.2,XR_008536454.1,XR_010158553.1,XR_010158554.1,XR_010158555.1	splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,3_prime_UTR_variant,intron_variant,5_prime_UTR_variant,non_coding_transcript_exon_variant,transcript_ablation	chr6_hap1_hsa7	86324926	86419146	DEL	-94220	1	0.02083333333333333	Non-repeat
svim_asm.419746	Eastern	0	3	HIGH	LOC100608898,LOC747633,LOC100609008,CCDC146,LOC129135523	XM_016958812.4,XM_016958814.4,XM_054655852.2,XM_054655895.1,XM_054655898.2,XM_054655899.2,XM_054687080.2,XM_063814634.1,XM_063814635.1,XR_008536434.2,XR_008536439.2,XR_008536440.2,XR_008536441.2,XR_008536443.2,XR_008536454.1,XR_010158553.1,XR_010158554.1,XR_010158555.1	splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,3_prime_UTR_variant,intron_variant,5_prime_UTR_variant,non_coding_transcript_exon_variant,transcript_ablation	chr6_hap1_hsa7	86324926	86419146	DEL	-94220	1	0.02083333333333333	Non-repeat
svim_asm.419747	Western	1	15	HIGH	LOC100609008	XM_063814634.1,XM_063814635.1	splice_donor_variant,splice_donor_5th_base_variant,5_prime_UTR_variant,intron_variant	chr6_hap1_hsa7	86328896	86330525	DEL	-1629	1	0.02083333333333333	Non-repeat
svim_asm.419747	Western x Central	0	4	HIGH	LOC100609008	XM_063814634.1,XM_063814635.1	splice_donor_variant,splice_donor_5th_base_variant,5_prime_UTR_variant,intron_variant	chr6_hap1_hsa7	86328896	86330525	DEL	-1629	1	0.02083333333333333	Non-repeat
svim_asm.419747	Central	0	2	HIGH	LOC100609008	XM_063814634.1,XM_063814635.1	splice_donor_variant,splice_donor_5th_base_variant,5_prime_UTR_variant,intron_variant	chr6_hap1_hsa7	86328896	86330525	DEL	-1629	1	0.02083333333333333	Non-repeat
svim_asm.419747	Eastern	0	3	HIGH	LOC100609008	XM_063814634.1,XM_063814635.1	splice_donor_variant,splice_donor_5th_base_variant,5_prime_UTR_variant,intron_variant	chr6_hap1_hsa7	86328896	86330525	DEL	-1629	1	0.02083333333333333	Non-repeat
svim_asm.420504	Western	1	15	HIGH	LOC107971555	XR_001714488.3,XR_010158575.1,XR_010158576.1	splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant,intron_variant	chr6_hap1_hsa7	98820580	98827391	DEL	-6811	1	0.02083333333333333	Non-repeat
svim_asm.420504	Western x Central	0	4	HIGH	LOC107971555	XR_001714488.3,XR_010158575.1,XR_010158576.1	splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant,intron_variant	chr6_hap1_hsa7	98820580	98827391	DEL	-6811	1	0.02083333333333333	Non-repeat
svim_asm.420504	Central	0	2	HIGH	LOC107971555	XR_001714488.3,XR_010158575.1,XR_010158576.1	splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant,intron_variant	chr6_hap1_hsa7	98820580	98827391	DEL	-6811	1	0.02083333333333333	Non-repeat
svim_asm.420504	Eastern	0	3	HIGH	LOC107971555	XR_001714488.3,XR_010158575.1,XR_010158576.1	splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant,intron_variant	chr6_hap1_hsa7	98820580	98827391	DEL	-6811	1	0.02083333333333333	Non-repeat
svim_asm.420598	Western	0	15	HIGH	MTERF1	XM_054655956.2,XM_063814719.1,XM_063814720.1	splice_acceptor_variant,coding_sequence_variant,intron_variant	chr6_hap1_hsa7	101175212	101177553	DEL	-2341	3	0.0625	LINE/L1
svim_asm.420598	Western x Central	0	4	HIGH	MTERF1	XM_054655956.2,XM_063814719.1,XM_063814720.1	splice_acceptor_variant,coding_sequence_variant,intron_variant	chr6_hap1_hsa7	101175212	101177553	DEL	-2341	3	0.0625	LINE/L1
svim_asm.420598	Central	0	2	HIGH	MTERF1	XM_054655956.2,XM_063814719.1,XM_063814720.1	splice_acceptor_variant,coding_sequence_variant,intron_variant	chr6_hap1_hsa7	101175212	101177553	DEL	-2341	3	0.0625	LINE/L1
svim_asm.420598	Eastern	3	3	HIGH	MTERF1	XM_054655956.2,XM_063814719.1,XM_063814720.1	splice_acceptor_variant,coding_sequence_variant,intron_variant	chr6_hap1_hsa7	101175212	101177553	DEL	-2341	3	0.0625	LINE/L1
svim_asm.420603	Western	0	15	HIGH	LOC134810466	XM_063814724.1	stop_lost,3_prime_UTR_variant	chr6_hap1_hsa7	101266849	101267949	DEL	-1100	6	0.125	Retroposon/SVA
svim_asm.420603	Western x Central	2	4	HIGH	LOC134810466	XM_063814724.1	stop_lost,3_prime_UTR_variant	chr6_hap1_hsa7	101266849	101267949	DEL	-1100	6	0.125	Retroposon/SVA
svim_asm.420603	Central	0	2	HIGH	LOC134810466	XM_063814724.1	stop_lost,3_prime_UTR_variant	chr6_hap1_hsa7	101266849	101267949	DEL	-1100	6	0.125	Retroposon/SVA
svim_asm.420603	Eastern	4	3	HIGH	LOC134810466	XM_063814724.1	stop_lost,3_prime_UTR_variant	chr6_hap1_hsa7	101266849	101267949	DEL	-1100	6	0.125	Retroposon/SVA
svim_asm.420606	Western	6	15	HIGH	LOC134810466	XM_063814724.1	frameshift_variant	chr6_hap1_hsa7	101267391	101267654	DEL	-263	7	0.14583333333333334	Retroposon/SVA
svim_asm.420606	Western x Central	1	4	HIGH	LOC134810466	XM_063814724.1	frameshift_variant	chr6_hap1_hsa7	101267391	101267654	DEL	-263	7	0.14583333333333334	Retroposon/SVA
svim_asm.420606	Central	0	2	HIGH	LOC134810466	XM_063814724.1	frameshift_variant	chr6_hap1_hsa7	101267391	101267654	DEL	-263	7	0.14583333333333334	Retroposon/SVA
svim_asm.420606	Eastern	0	3	HIGH	LOC134810466	XM_063814724.1	frameshift_variant	chr6_hap1_hsa7	101267391	101267654	DEL	-263	7	0.14583333333333334	Retroposon/SVA
svim_asm.420607	Western	1	15	HIGH	LOC134810466	XM_063814724.1	frameshift_variant	chr6_hap1_hsa7	101267886	101268001	DEL	-115	2	0.04166666666666666	Retroposon/SVA
svim_asm.420607	Western x Central	1	4	HIGH	LOC134810466	XM_063814724.1	frameshift_variant	chr6_hap1_hsa7	101267886	101268001	DEL	-115	2	0.04166666666666666	Retroposon/SVA
svim_asm.420607	Central	0	2	HIGH	LOC134810466	XM_063814724.1	frameshift_variant	chr6_hap1_hsa7	101267886	101268001	DEL	-115	2	0.04166666666666666	Retroposon/SVA
svim_asm.420607	Eastern	0	3	HIGH	LOC134810466	XM_063814724.1	frameshift_variant	chr6_hap1_hsa7	101267886	101268001	DEL	-115	2	0.04166666666666666	Retroposon/SVA
svim_asm.420974	Western	1	15	HIGH	CYP3A7,LOC129135235	NM_001093774.1,XM_054656026.2,XM_054687236.2	transcript_ablation,splice_acceptor_variant,coding_sequence_variant,3_prime_UTR_variant,intron_variant	chr6_hap1_hsa7	109104872	109171259	DEL	-66387	1	0.02083333333333333	Non-repeat
svim_asm.420974	Western x Central	0	4	HIGH	CYP3A7,LOC129135235	NM_001093774.1,XM_054656026.2,XM_054687236.2	transcript_ablation,splice_acceptor_variant,coding_sequence_variant,3_prime_UTR_variant,intron_variant	chr6_hap1_hsa7	109104872	109171259	DEL	-66387	1	0.02083333333333333	Non-repeat
svim_asm.420974	Central	0	2	HIGH	CYP3A7,LOC129135235	NM_001093774.1,XM_054656026.2,XM_054687236.2	transcript_ablation,splice_acceptor_variant,coding_sequence_variant,3_prime_UTR_variant,intron_variant	chr6_hap1_hsa7	109104872	109171259	DEL	-66387	1	0.02083333333333333	Non-repeat
svim_asm.420974	Eastern	0	3	HIGH	CYP3A7,LOC129135235	NM_001093774.1,XM_054656026.2,XM_054687236.2	transcript_ablation,splice_acceptor_variant,coding_sequence_variant,3_prime_UTR_variant,intron_variant	chr6_hap1_hsa7	109104872	109171259	DEL	-66387	1	0.02083333333333333	Non-repeat
svim_asm.420975	Western	1	15	HIGH	CYP3A7,LOC129135235	NM_001093774.1,XM_054656026.2,XM_054687236.2	transcript_ablation,splice_acceptor_variant,coding_sequence_variant,3_prime_UTR_variant,intron_variant	chr6_hap1_hsa7	109105553	109171940	DEL	-66387	1	0.02083333333333333	Non-repeat
svim_asm.420975	Western x Central	0	4	HIGH	CYP3A7,LOC129135235	NM_001093774.1,XM_054656026.2,XM_054687236.2	transcript_ablation,splice_acceptor_variant,coding_sequence_variant,3_prime_UTR_variant,intron_variant	chr6_hap1_hsa7	109105553	109171940	DEL	-66387	1	0.02083333333333333	Non-repeat
svim_asm.420975	Central	0	2	HIGH	CYP3A7,LOC129135235	NM_001093774.1,XM_054656026.2,XM_054687236.2	transcript_ablation,splice_acceptor_variant,coding_sequence_variant,3_prime_UTR_variant,intron_variant	chr6_hap1_hsa7	109105553	109171940	DEL	-66387	1	0.02083333333333333	Non-repeat
svim_asm.420975	Eastern	0	3	HIGH	CYP3A7,LOC129135235	NM_001093774.1,XM_054656026.2,XM_054687236.2	transcript_ablation,splice_acceptor_variant,coding_sequence_variant,3_prime_UTR_variant,intron_variant	chr6_hap1_hsa7	109105553	109171940	DEL	-66387	1	0.02083333333333333	Non-repeat
svim_asm.420976	Western	5	15	HIGH	LOC129135235	XM_054656026.2	splice_acceptor_variant,coding_sequence_variant,3_prime_UTR_variant,intron_variant	chr6_hap1_hsa7	109137832	109170728	DEL	-32896	6	0.125	Non-repeat
svim_asm.420976	Western x Central	1	4	HIGH	LOC129135235	XM_054656026.2	splice_acceptor_variant,coding_sequence_variant,3_prime_UTR_variant,intron_variant	chr6_hap1_hsa7	109137832	109170728	DEL	-32896	6	0.125	Non-repeat
svim_asm.420976	Central	0	2	HIGH	LOC129135235	XM_054656026.2	splice_acceptor_variant,coding_sequence_variant,3_prime_UTR_variant,intron_variant	chr6_hap1_hsa7	109137832	109170728	DEL	-32896	6	0.125	Non-repeat
svim_asm.420976	Eastern	0	3	HIGH	LOC129135235	XM_054656026.2	splice_acceptor_variant,coding_sequence_variant,3_prime_UTR_variant,intron_variant	chr6_hap1_hsa7	109137832	109170728	DEL	-32896	6	0.125	Non-repeat
svim_asm.421195	Western	0	15	HIGH	LOC742087,LOC107975897,LOC100610062,LOC112209793,LOC463627,LOC101057620	XM_001145045.7,XM_003318696.6,XM_003318697.6,XM_016957931.4,XM_016957934.3,XM_024353515.3,XM_024353516.3,XM_024358005.3,XM_054656189.2,XM_054656198.2,XM_063815483.1,XM_063815492.1,XM_063815493.1,XR_008536514.2,XR_010158916.1,XR_010158917.1,XR_010158918.1,XR_010158919.1,XR_010158920.1,XR_010158921.1	splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,5_prime_UTR_variant,intron_variant,transcript_ablation,3_prime_UTR_variant,non_coding_transcript_exon_variant	chr6_hap1_hsa7	112039899	112133194	DEL	-93295	1	0.02083333333333333	Non-repeat
svim_asm.421195	Western x Central	1	4	HIGH	LOC742087,LOC107975897,LOC100610062,LOC112209793,LOC463627,LOC101057620	XM_001145045.7,XM_003318696.6,XM_003318697.6,XM_016957931.4,XM_016957934.3,XM_024353515.3,XM_024353516.3,XM_024358005.3,XM_054656189.2,XM_054656198.2,XM_063815483.1,XM_063815492.1,XM_063815493.1,XR_008536514.2,XR_010158916.1,XR_010158917.1,XR_010158918.1,XR_010158919.1,XR_010158920.1,XR_010158921.1	splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,5_prime_UTR_variant,intron_variant,transcript_ablation,3_prime_UTR_variant,non_coding_transcript_exon_variant	chr6_hap1_hsa7	112039899	112133194	DEL	-93295	1	0.02083333333333333	Non-repeat
svim_asm.421195	Central	0	2	HIGH	LOC742087,LOC107975897,LOC100610062,LOC112209793,LOC463627,LOC101057620	XM_001145045.7,XM_003318696.6,XM_003318697.6,XM_016957931.4,XM_016957934.3,XM_024353515.3,XM_024353516.3,XM_024358005.3,XM_054656189.2,XM_054656198.2,XM_063815483.1,XM_063815492.1,XM_063815493.1,XR_008536514.2,XR_010158916.1,XR_010158917.1,XR_010158918.1,XR_010158919.1,XR_010158920.1,XR_010158921.1	splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,5_prime_UTR_variant,intron_variant,transcript_ablation,3_prime_UTR_variant,non_coding_transcript_exon_variant	chr6_hap1_hsa7	112039899	112133194	DEL	-93295	1	0.02083333333333333	Non-repeat
