pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	in_Cen	in_Telo	in_CenSat	in_SegDup	region
Eastern	chr7_hap1_hsa8	20390001	20400000	0.026252408477842	917	FALSE	FALSE	TRUE	TRUE	CenSat
Eastern	chr7_hap1_hsa8	20400001	20410000	0.0429887410440122	161	FALSE	FALSE	FALSE	TRUE	SegDup
Eastern	chr7_hap1_hsa8	20420001	20430000	0.0334075723830735	66	FALSE	FALSE	FALSE	TRUE	SegDup
Eastern	chr7_hap1_hsa8	20430001	20440000	0.0276872964169381	70	FALSE	FALSE	FALSE	TRUE	SegDup
Eastern	chr7_hap1_hsa8	20450001	20460000	0.0241064006650041	802	FALSE	FALSE	FALSE	TRUE	SegDup
Eastern	chr7_hap1_hsa8	20460001	20470000	0.0238095238095238	126	FALSE	FALSE	FALSE	TRUE	SegDup
Eastern	chr7_hap1_hsa8	20510001	20520000	0.0962962962962963	18	FALSE	FALSE	FALSE	TRUE	SegDup
Eastern	chr7_hap1_hsa8	20540001	20550000	0.0163473818646232	261	FALSE	FALSE	FALSE	TRUE	SegDup
Eastern	chr7_hap1_hsa8	20590001	20600000	0.0170272156315422	1433	FALSE	FALSE	TRUE	TRUE	CenSat
Eastern	chr7_hap1_hsa8	20600001	20610000	0.0181382166993677	1529	FALSE	FALSE	TRUE	TRUE	CenSat
Eastern	chr7_hap1_hsa8	20630001	20640000	0.0396039603960396	101	FALSE	FALSE	FALSE	TRUE	SegDup
Eastern	chr7_hap1_hsa8	20720001	20730000	0.0161154855643044	3810	FALSE	FALSE	TRUE	TRUE	CenSat
Eastern	chr7_hap1_hsa8	20730001	20740000	0.0353737997256515	7776	FALSE	FALSE	TRUE	TRUE	CenSat
Eastern	chr7_hap1_hsa8	20740001	20750000	0.0199291481298401	8092	FALSE	FALSE	FALSE	TRUE	SegDup
Eastern	chr7_hap1_hsa8	20790001	20800000	0.0275276829142088	6442	FALSE	FALSE	FALSE	TRUE	SegDup
Eastern	chr7_hap1_hsa8	24630001	24640000	0.0206026187095756	2113	FALSE	FALSE	FALSE	TRUE	SegDup
Eastern	chr7_hap1_hsa8	37670001	37680000	0.0177000529941706	9435	FALSE	FALSE	TRUE	FALSE	CenSat
Eastern	chr7_hap1_hsa8	44210001	44220000	0.028085228085228	9324	FALSE	FALSE	FALSE	FALSE	Other
Eastern	chr7_hap1_hsa8	52310001	52320000	0.0290049085229808	747	TRUE	FALSE	TRUE	FALSE	Centromere
Eastern	chr7_hap1_hsa8	52380001	52390000	0.0729493891797556	191	TRUE	FALSE	TRUE	FALSE	Centromere
Eastern	chr7_hap1_hsa8	54260001	54270000	0.226666666666667	15	TRUE	FALSE	TRUE	FALSE	Centromere
Eastern	chr7_hap1_hsa8	54270001	54280000	0.12	10	TRUE	FALSE	TRUE	FALSE	Centromere
Eastern	chr7_hap1_hsa8	54700001	54710000	0.0511257723321813	9549	FALSE	FALSE	TRUE	FALSE	CenSat
Eastern	chr7_hap1_hsa8	55050001	55060000	0.0238439887414555	9948	FALSE	FALSE	TRUE	FALSE	CenSat
Eastern	chr7_hap1_hsa8	55060001	55070000	0.0246802257622816	9981	FALSE	FALSE	TRUE	FALSE	CenSat
Eastern	chr7_hap1_hsa8	55550001	55560000	0.0186982882792349	9951	FALSE	FALSE	TRUE	FALSE	CenSat
Eastern	chr7_hap1_hsa8	70430001	70440000	0.0171268018568287	8186	FALSE	FALSE	FALSE	FALSE	Other
Eastern	chr7_hap1_hsa8	80410001	80420000	0.0174718363397608	9646	FALSE	FALSE	FALSE	FALSE	Other
Eastern	chr7_hap1_hsa8	92750001	92760000	0.018257527226137	9366	FALSE	FALSE	FALSE	FALSE	Other
Eastern	chr7_hap1_hsa8	117020001	117030000	0.0260265276803314	9977	FALSE	FALSE	FALSE	FALSE	Other
Eastern	chr7_hap1_hsa8	137720001	137730000	0.0178731397196936	9228	FALSE	FALSE	FALSE	FALSE	Other
Eastern	chr7_hap1_hsa8	139900001	139910000	0.023757016840417	9976	FALSE	FALSE	FALSE	FALSE	Other
Eastern	chr7_hap1_hsa8	151870001	151880000	0.0158547500319652	8343	FALSE	FALSE	FALSE	FALSE	Other
Eastern	chr7_hap1_hsa8	151920001	151930000	0.0182269044272108	4223	FALSE	FALSE	FALSE	FALSE	Other
Eastern	chr7_hap1_hsa8	155570001	155580000	0.0245398773006134	28	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr7_hap1_hsa8	20001	30000	0.0143775569842197	59	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr7_hap1_hsa8	150001	160000	0.404597701149425	1	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	250001	260000	0.0440537745604963	34	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	260001	270000	0.0582010582010582	15	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	410001	420000	0.0087081128747795	24	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	1200001	1210000	0.0906084656084656	16	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	1590001	1600000	0.0422535211267605	83	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	1600001	1610000	0.0772048243204353	88	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	1670001	1680000	0.0967611336032388	38	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	1680001	1690000	0.0959435626102292	15	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	1880001	1890000	0.0768455530360292	168	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	1910001	1920000	0.0809783778990968	239	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	1920001	1930000	0.0927438523704568	65	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	2410001	2420000	0.0578947368421052	5	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	3250001	3260000	0.136492986986683	227	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	3340001	3350000	0.0834995466908431	60	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	3620001	3630000	0.125364896916621	116	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	3630001	3640000	0.0222222222222222	18	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	3640001	3650000	0.0499538812563716	58	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	3770001	3780000	0.0642957042957042	77	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	3780001	3790000	0.0524494627572391	38	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	3940001	3950000	0.0727472527472527	14	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	4010001	4020000	0.0585049580472921	69	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	4360001	4370000	0.0641534391534391	8	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	4370001	4380000	0.0532202082529888	14	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	4380001	4390000	0.0726653674708241	108	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	4700001	4710000	0.0530035335689045	198	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	4760001	4770000	0.0144230769230769	16	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	4910001	4920000	0.0899145299145299	9	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	4920001	4930000	0.043126002194278	34	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	5290001	5300000	0.0736923076923077	20	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	5350001	5360000	0.0486270022883295	19	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	6510001	6520000	0.0314675577833472	19	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	6520001	6530000	0.0286935286935286	26	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	6870001	6880000	0.107802159526297	66	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	6880001	6890000	0.0357963875205254	14	FALSE	FALSE	TRUE	TRUE	CenSat
Western	chr7_hap1_hsa8	7020001	7030000	0.0690785754663651	183	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	7030001	7040000	0.0537544311956171	1284	FALSE	FALSE	TRUE	TRUE	CenSat
Western	chr7_hap1_hsa8	8760001	8770000	0.0103850190153622	6011	FALSE	FALSE	FALSE	FALSE	Other
Western	chr7_hap1_hsa8	9240001	9250000	0.0143625434988927	109	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr7_hap1_hsa8	9250001	9260000	0.0173611111111111	18	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr7_hap1_hsa8	9360001	9370000	0.0148119122257053	88	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr7_hap1_hsa8	9410001	9420000	0.0112584894480149	101	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr7_hap1_hsa8	9420001	9430000	0.0222132086276006	112	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr7_hap1_hsa8	10850001	10860000	0.0126818871192181	9667	FALSE	FALSE	FALSE	FALSE	Other
Western	chr7_hap1_hsa8	12290001	12300000	0.0108251324561877	9061	FALSE	FALSE	FALSE	FALSE	Other
Western	chr7_hap1_hsa8	12300001	12310000	0.0086187723486046	9592	FALSE	FALSE	FALSE	FALSE	Other
Western	chr7_hap1_hsa8	12920001	12930000	0.0079969705069945	9804	FALSE	FALSE	FALSE	FALSE	Other
Western	chr7_hap1_hsa8	12950001	12960000	0.0130262790355351	9917	FALSE	FALSE	FALSE	FALSE	Other
Western	chr7_hap1_hsa8	13980001	13990000	0.0134515360066518	7686	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr7_hap1_hsa8	13990001	14000000	0.012247974373469	122	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr7_hap1_hsa8	14010001	14020000	0.0115954247814967	409	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr7_hap1_hsa8	14110001	14120000	0.0325729633970964	1126	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr7_hap1_hsa8	18250001	18260000	0.0084615384615384	32	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr7_hap1_hsa8	18320001	18330000	0.0080336175998022	93	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr7_hap1_hsa8	18660001	18670000	0.0080350510149937	698	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr7_hap1_hsa8	19360001	19370000	0.0267284268313604	268	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr7_hap1_hsa8	19370001	19380000	0.0508681829298116	47	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr7_hap1_hsa8	19710001	19720000	0.0098383011883888	118	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr7_hap1_hsa8	19990001	20000000	0.0136411989237219	37	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr7_hap1_hsa8	20090001	20100000	0.0264367816091954	14	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr7_hap1_hsa8	20130001	20140000	0.007799671592775	58	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr7_hap1_hsa8	20600001	20610000	0.0151610836949559	1529	FALSE	FALSE	TRUE	TRUE	CenSat
Western	chr7_hap1_hsa8	22630001	22640000	0.0081731330721482	9527	FALSE	FALSE	FALSE	FALSE	Other
Western	chr7_hap1_hsa8	23860001	23870000	0.0088998969776134	9662	FALSE	FALSE	FALSE	FALSE	Other
Western	chr7_hap1_hsa8	24630001	24640000	0.0089549640702601	2113	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr7_hap1_hsa8	24640001	24650000	0.0139173656415035	37	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr7_hap1_hsa8	31470001	31480000	0.0107827513575636	8071	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr7_hap1_hsa8	37670001	37680000	0.0141634535143662	9435	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	52050001	52060000	0.0078989601986236	9898	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	52110001	52120000	0.0114725481774982	9956	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	52120001	52130000	0.0117045796171961	9979	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	52130001	52140000	0.0267755122739442	9973	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	52290001	52300000	0.0148979134750629	6415	TRUE	FALSE	TRUE	FALSE	Centromere
Western	chr7_hap1_hsa8	52310001	52320000	0.0465329590505035	747	TRUE	FALSE	TRUE	FALSE	Centromere
Western	chr7_hap1_hsa8	52380001	52390000	0.0236410069317767	191	TRUE	FALSE	TRUE	FALSE	Centromere
Western	chr7_hap1_hsa8	54260001	54270000	0.119693486590038	15	TRUE	FALSE	TRUE	FALSE	Centromere
Western	chr7_hap1_hsa8	54270001	54280000	0.0622988505747126	10	TRUE	FALSE	TRUE	FALSE	Centromere
Western	chr7_hap1_hsa8	54510001	54520000	0.051164448790226	2257	TRUE	FALSE	TRUE	FALSE	Centromere
Western	chr7_hap1_hsa8	54520001	54530000	0.0214134558272668	7702	TRUE	FALSE	TRUE	FALSE	Centromere
Western	chr7_hap1_hsa8	54570001	54580000	0.0195261820474879	7364	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	54580001	54590000	0.0247640036730945	9075	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	54590001	54600000	0.0333892260380491	9830	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr7_hap1_hsa8	76550001	76560000	0.0102368176125199	6002	FALSE	FALSE	FALSE	FALSE	Other
Western	chr7_hap1_hsa8	94310001	94320000	0.0105936722360469	97	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr7_hap1_hsa8	96090001	96100000	0.010645690979395	2170	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr7_hap1_hsa8	117020001	117030000	0.0133200614286422	9977	FALSE	FALSE	FALSE	FALSE	Other
Western	chr7_hap1_hsa8	137720001	137730000	0.0121818154641794	9228	FALSE	FALSE	FALSE	FALSE	Other
Western	chr7_hap1_hsa8	151920001	151930000	0.0149909990802934	4223	FALSE	FALSE	FALSE	FALSE	Other
Western	chr7_hap1_hsa8	154380001	154390000	0.011093125589814	5347	FALSE	FALSE	FALSE	FALSE	Other
Western	chr7_hap1_hsa8	155330001	155340000	0.0119034691354616	3747	FALSE	FALSE	FALSE	FALSE	Other
Western	chr7_hap1_hsa8	155570001	155580000	0.0181444991789819	28	FALSE	FALSE	FALSE	TRUE	SegDup
Central	chr8_hap1_hsa10	290001	300000	0.154411764705882	68	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	320001	330000	0.333333333333333	18	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	550001	560000	0.0204081632653061	49	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	560001	570000	0.0760869565217391	138	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	2840001	2850000	0.0964912280701754	19	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	3110001	3120000	0.0793650793650793	63	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	3390001	3400000	0.0666666666666666	10	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	3940001	3950000	0.140495867768595	21	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	3950001	3960000	0.103603603603604	37	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	3960001	3970000	0.15625	32	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	4010001	4020000	0.0904203323558162	341	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	4020001	4030000	0.171296296296296	36	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	4050001	4060000	0.0350877192982456	19	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	6790001	6800000	0.149674620390456	456	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	6810001	6820000	0.177119628339141	287	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	10110001	10120000	0.0869565217391304	46	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	10240001	10250000	0.138888888888889	90	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	10750001	10760000	0.112745098039216	136	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	11190001	11200000	0.121212121212121	110	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	11260001	11270000	0.099009900990099	202	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	11270001	11280000	0.138888888888889	24	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	11480001	11490000	0.0952380952380952	7	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	12250001	12260000	0.0666666666666666	10	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	12580001	12590000	0.176	125	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	12590001	12600000	0.0744680851063829	94	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	12630001	12640000	0.170542635658915	43	FALSE	FALSE	TRUE	TRUE	CenSat
Central	chr8_hap1_hsa10	12640001	12650000	0.111111111111111	9	FALSE	FALSE	FALSE	TRUE	SegDup
Central	chr8_hap1_hsa10	12660001	12670000	0.0202020202020202	33	FALSE	FALSE	FALSE	TRUE	SegDup
Central	chr8_hap1_hsa10	12670001	12680000	0.0166666666666666	110	FALSE	FALSE	FALSE	TRUE	SegDup
Central	chr8_hap1_hsa10	12680001	12690000	0.0925925925925925	27	FALSE	FALSE	FALSE	TRUE	SegDup
Central	chr8_hap1_hsa10	12690001	12700000	0.0350877192982456	57	FALSE	FALSE	FALSE	TRUE	SegDup
Central	chr8_hap1_hsa10	12700001	12710000	0.0194444444444444	360	FALSE	FALSE	FALSE	TRUE	SegDup
Central	chr8_hap1_hsa10	17650001	17660000	0.110986547085202	892	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	22250001	22260000	0.0442412778478352	7930	FALSE	FALSE	FALSE	FALSE	Other
Central	chr8_hap1_hsa10	27950001	27960000	0.0174684280491857	8024	FALSE	FALSE	FALSE	TRUE	SegDup
Central	chr8_hap1_hsa10	28140001	28150000	0.0367647058823529	2380	FALSE	FALSE	TRUE	TRUE	CenSat
Central	chr8_hap1_hsa10	32090001	32100000	0.0179127725856697	214	FALSE	FALSE	FALSE	TRUE	SegDup
Central	chr8_hap1_hsa10	32100001	32110000	0.0235507246376811	92	FALSE	FALSE	FALSE	TRUE	SegDup
Central	chr8_hap1_hsa10	32140001	32150000	0.029585798816568	507	FALSE	FALSE	FALSE	TRUE	SegDup
Central	chr8_hap1_hsa10	32150001	32160000	0.0249343832020997	127	FALSE	FALSE	FALSE	TRUE	SegDup
Central	chr8_hap1_hsa10	32210001	32220000	0.017094017094017	39	FALSE	FALSE	FALSE	TRUE	SegDup
Central	chr8_hap1_hsa10	32660001	32670000	0.0318481012658227	9875	FALSE	FALSE	FALSE	FALSE	Other
Central	chr8_hap1_hsa10	48430001	48440000	0.0170835684283117	5317	FALSE	FALSE	FALSE	FALSE	Other
Central	chr8_hap1_hsa10	49100001	49110000	0.030055830368249	5764	FALSE	FALSE	FALSE	FALSE	Other
Central	chr8_hap1_hsa10	51600001	51610000	0.0670478672071028	6908	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	51700001	51710000	0.0697746217968508	9717	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	51960001	51970000	0.0228031953522149	3075	FALSE	FALSE	TRUE	TRUE	CenSat
Central	chr8_hap1_hsa10	51970001	51980000	0.0292626394321309	3498	FALSE	FALSE	TRUE	TRUE	CenSat
Central	chr8_hap1_hsa10	53710001	53720000	0.0898221949724095	1631	TRUE	FALSE	TRUE	FALSE	Centromere
Central	chr8_hap1_hsa10	54380001	54390000	0.0279230625074535	9787	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	54390001	54400000	0.0309936654042762	9823	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	54420001	54430000	0.0246086438659179	7836	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	54430001	54440000	0.129182189107681	9395	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	54470001	54480000	0.0972978815391266	7710	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	54480001	54490000	0.143842384001265	8434	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	54490001	54500000	0.0198699236953961	9806	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	54500001	54510000	0.0599803137238476	8284	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	54510001	54520000	0.049213943950786	6575	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	54530001	54540000	0.0574903557651093	9332	FALSE	FALSE	TRUE	TRUE	CenSat
Central	chr8_hap1_hsa10	54680001	54690000	0.0224438902743142	8421	FALSE	FALSE	TRUE	TRUE	CenSat
Central	chr8_hap1_hsa10	54720001	54730000	0.0300732749847343	9826	FALSE	FALSE	TRUE	TRUE	CenSat
Central	chr8_hap1_hsa10	54730001	54740000	0.0518001722652885	9675	FALSE	FALSE	TRUE	TRUE	CenSat
Central	chr8_hap1_hsa10	54740001	54750000	0.0742227536727024	5854	FALSE	FALSE	TRUE	TRUE	CenSat
Central	chr8_hap1_hsa10	54750001	54760000	0.025835119685602	7464	FALSE	FALSE	TRUE	TRUE	CenSat
Central	chr8_hap1_hsa10	55010001	55020000	0.0237369539115175	7218	FALSE	FALSE	TRUE	TRUE	CenSat
Central	chr8_hap1_hsa10	55020001	55030000	0.0390697674418604	9150	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	55040001	55050000	0.0306406685236768	9113	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	55050001	55060000	0.0223523786755916	1396	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	55060001	55070000	0.0620609833971902	4176	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	55440001	55450000	0.0325810251149359	8773	FALSE	FALSE	FALSE	FALSE	Other
Central	chr8_hap1_hsa10	58230001	58240000	0.0187793427230046	8804	FALSE	FALSE	FALSE	FALSE	Other
Central	chr8_hap1_hsa10	58550001	58560000	0.0268987341772151	948	FALSE	FALSE	FALSE	TRUE	SegDup
Central	chr8_hap1_hsa10	58610001	58620000	0.0178030303030303	1320	FALSE	FALSE	FALSE	TRUE	SegDup
Central	chr8_hap1_hsa10	58670001	58680000	0.0255694632386107	5912	FALSE	FALSE	FALSE	TRUE	SegDup
Central	chr8_hap1_hsa10	58750001	58760000	0.0185707569346497	709	FALSE	FALSE	FALSE	TRUE	SegDup
Central	chr8_hap1_hsa10	62390001	62400000	0.0437956204379562	274	FALSE	FALSE	FALSE	TRUE	SegDup
Central	chr8_hap1_hsa10	85910001	85920000	0.0183196221815965	4376	FALSE	FALSE	FALSE	TRUE	SegDup
Central	chr8_hap1_hsa10	92480001	92490000	0.0230254501710462	8867	FALSE	FALSE	FALSE	FALSE	Other
Central	chr8_hap1_hsa10	95240001	95250000	0.0365206552706552	9360	FALSE	FALSE	FALSE	FALSE	Other
Central	chr8_hap1_hsa10	99440001	99450000	0.0234741784037558	142	FALSE	FALSE	FALSE	TRUE	SegDup
Central	chr8_hap1_hsa10	109670001	109680000	0.0192273893634222	9483	FALSE	FALSE	FALSE	FALSE	Other
Central	chr8_hap1_hsa10	111760001	111770000	0.021213692946058	9640	FALSE	FALSE	FALSE	FALSE	Other
Central	chr8_hap1_hsa10	134680001	134690000	0.0351112602035111	8943	FALSE	FALSE	FALSE	FALSE	Other
Central	chr8_hap1_hsa10	134700001	134710000	0.0171471392047959	7562	FALSE	FALSE	FALSE	FALSE	Other
Central	chr8_hap1_hsa10	139550001	139560000	0.0370300751879699	5320	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr8_hap1_hsa10	145920001	145930000	0.0229808121374386	2241	FALSE	FALSE	FALSE	TRUE	SegDup
Central	chr8_hap1_hsa10	145960001	145970000	0.0592353257942918	619	FALSE	FALSE	TRUE	TRUE	CenSat
Central	chr8_hap1_hsa10	145970001	145980000	0.06184012066365	221	FALSE	FALSE	TRUE	TRUE	CenSat
Central	chr8_hap1_hsa10	146070001	146080000	0.0175438596491228	76	FALSE	FALSE	FALSE	TRUE	SegDup
Eastern	chr8_hap1_hsa10	320001	330000	0.17037037037037	18	FALSE	FALSE	TRUE	FALSE	CenSat
Eastern	chr8_hap1_hsa10	550001	560000	0.122448979591837	49	FALSE	FALSE	TRUE	FALSE	CenSat
Eastern	chr8_hap1_hsa10	560001	570000	0.0560386473429951	138	FALSE	FALSE	TRUE	FALSE	CenSat
Eastern	chr8_hap1_hsa10	640001	650000	0.533333333333333	1	FALSE	FALSE	TRUE	FALSE	CenSat
Eastern	chr8_hap1_hsa10	2840001	2850000	0.184210526315789	19	FALSE	FALSE	TRUE	FALSE	CenSat
Eastern	chr8_hap1_hsa10	3110001	3120000	0.154497354497355	63	FALSE	FALSE	TRUE	FALSE	CenSat
Eastern	chr8_hap1_hsa10	3940001	3950000	0.117460317460317	21	FALSE	FALSE	TRUE	FALSE	CenSat
Eastern	chr8_hap1_hsa10	3950001	3960000	0.127927927927928	37	FALSE	FALSE	TRUE	FALSE	CenSat
Eastern	chr8_hap1_hsa10	3960001	3970000	0.16318407960199	67	FALSE	FALSE	TRUE	FALSE	CenSat
Eastern	chr8_hap1_hsa10	4010001	4020000	0.160508308895406	341	FALSE	FALSE	TRUE	FALSE	CenSat
Eastern	chr8_hap1_hsa10	4020001	4030000	0.140740740740741	36	FALSE	FALSE	TRUE	FALSE	CenSat
Eastern	chr8_hap1_hsa10	6790001	6800000	0.130847953216374	456	FALSE	FALSE	TRUE	FALSE	CenSat
Eastern	chr8_hap1_hsa10	6810001	6820000	0.171893147502904	287	FALSE	FALSE	TRUE	FALSE	CenSat
Eastern	chr8_hap1_hsa10	10110001	10120000	0.0942028985507246	46	FALSE	FALSE	TRUE	FALSE	CenSat
Eastern	chr8_hap1_hsa10	10240001	10250000	0.135555555555556	90	FALSE	FALSE	TRUE	FALSE	CenSat
