species,id,chrom,gaps,gapless_status,endLength,startLength,T_status,is_T2T,T2T_status,Sample,type,dataset,Assembler,p1,p2,HPRC_meta.Population,HPRC_PANPAN.color,hgdp_tgp_meta.Genetic.region,hgdp_tgp_meta.Study.region,SpeciesCode,hgdp_tgp_meta.Latitude,hgdp_tgp_meta.Longitude,Continent.colors,project_meta.sex,observations,Cell,Birth,Species_group
chimpanzee,PR01100.hap1,chr12_hap1_hsa2a,10,with gaps,4286,7861,2T,FALSE,with gaps 2T,PR01100,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01100.hap1,chr13_hap1_hsa2b,3,with gaps,3122,0,1T,FALSE,with gaps 1T,PR01100,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01100.hap1,chr14_hap1_hsa13,23,with gaps,3180,0,1T,FALSE,with gaps 1T,PR01100,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01100.hap1,chr15_hap1_hsa14,12,with gaps,4032,0,1T,FALSE,with gaps 1T,PR01100,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01100.hap1,chr16_hap1_hsa15,10,with gaps,1409,0,1T,FALSE,with gaps 1T,PR01100,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01100.hap1,chr17_hap1_hsa18,7,with gaps,2435,0,1T,FALSE,with gaps 1T,PR01100,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01100.hap1,chr18_hap1_hsa16,33,with gaps,0,1410,1T,FALSE,with gaps 1T,PR01100,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01100.hap1,chr19_hap1_hsa17,28,with gaps,0,2688,1T,FALSE,with gaps 1T,PR01100,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01100.hap1,chr20_hap1_hsa19,30,with gaps,0,0,Missing,FALSE,with gaps Missing,PR01100,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01100.hap1,chr21_hap1_hsa20,16,with gaps,3434,0,1T,FALSE,with gaps 1T,PR01100,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01100.hap1,chr22_hap1_hsa21,9,with gaps,1793,0,1T,FALSE,with gaps 1T,PR01100,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01100.hap1,chr23_hap1_hsa22,34,with gaps,0,0,Missing,FALSE,with gaps Missing,PR01100,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01100.hap2,chr1_hap1_hsa1,48,with gaps,0,0,Missing,FALSE,with gaps Missing,PR01100,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01100.hap2,chr2_hap1_hsa3,8,with gaps,4847,0,1T,FALSE,with gaps 1T,PR01100,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01100.hap2,chr3_hap1_hsa4,26,with gaps,0,0,Missing,FALSE,with gaps Missing,PR01100,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01100.hap2,chr4_hap1_hsa5,14,with gaps,0,0,Missing,FALSE,with gaps Missing,PR01100,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01100.hap2,chr5_hap1_hsa6,14,with gaps,0,0,Missing,FALSE,with gaps Missing,PR01100,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01100.hap2,chr6_hap1_hsa7,32,with gaps,0,0,Missing,FALSE,with gaps Missing,PR01100,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01100.hap2,chr7_hap1_hsa8,19,with gaps,6199,1586,2T,FALSE,with gaps 2T,PR01100,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01100.hap2,chr8_hap1_hsa10,19,with gaps,0,0,Missing,FALSE,with gaps Missing,PR01100,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01100.hap2,chr9_hap1_hsa11,1,with gaps,4971,0,1T,FALSE,with gaps 1T,PR01100,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01100.hap2,chr10_hap1_hsa12,17,with gaps,3987,3279,2T,FALSE,with gaps 2T,PR01100,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01100.hap2,chr11_hap1_hsa9,11,with gaps,0,3033,1T,FALSE,with gaps 1T,PR01100,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01100.hap2,chr12_hap1_hsa2a,14,with gaps,2786,0,1T,FALSE,with gaps 1T,PR01100,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01100.hap2,chr13_hap1_hsa2b,9,with gaps,3587,0,1T,FALSE,with gaps 1T,PR01100,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01100.hap2,chr14_hap1_hsa13,39,with gaps,3180,0,1T,FALSE,with gaps 1T,PR01100,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01100.hap2,chr15_hap1_hsa14,4,with gaps,2578,0,1T,FALSE,with gaps 1T,PR01100,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01100.hap2,chr16_hap1_hsa15,18,with gaps,1683,0,1T,FALSE,with gaps 1T,PR01100,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01100.hap2,chr17_hap1_hsa18,23,with gaps,0,0,Missing,FALSE,with gaps Missing,PR01100,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01100.hap2,chr18_hap1_hsa16,8,with gaps,0,0,Missing,FALSE,with gaps Missing,PR01100,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01100.hap2,chr19_hap1_hsa17,30,with gaps,0,0,Missing,FALSE,with gaps Missing,PR01100,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01100.hap2,chr20_hap1_hsa19,25,with gaps,0,0,Missing,FALSE,with gaps Missing,PR01100,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01100.hap2,chr21_hap1_hsa20,13,with gaps,0,0,Missing,FALSE,with gaps Missing,PR01100,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01100.hap2,chr22_hap1_hsa21,8,with gaps,5708,0,1T,FALSE,with gaps 1T,PR01100,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01100.hap2,chr23_hap1_hsa22,22,with gaps,0,0,Missing,FALSE,with gaps Missing,PR01100,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01223.hap1,chr1_hap1_hsa1,19,with gaps,0,0,Missing,FALSE,with gaps Missing,PR01223,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01223.hap1,chr2_hap1_hsa3,10,with gaps,0,0,Missing,FALSE,with gaps Missing,PR01223,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01223.hap1,chr3_hap1_hsa4,8,with gaps,0,2265,1T,FALSE,with gaps 1T,PR01223,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01223.hap1,chr4_hap1_hsa5,7,with gaps,0,4913,1T,FALSE,with gaps 1T,PR01223,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01223.hap1,chr5_hap1_hsa6,4,with gaps,0,0,Missing,FALSE,with gaps Missing,PR01223,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01223.hap1,chr6_hap1_hsa7,34,with gaps,0,0,Missing,FALSE,with gaps Missing,PR01223,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01223.hap1,chr7_hap1_hsa8,13,with gaps,0,7578,1T,FALSE,with gaps 1T,PR01223,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01223.hap1,chr8_hap1_hsa10,19,with gaps,7032,0,1T,FALSE,with gaps 1T,PR01223,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01223.hap1,chr9_hap1_hsa11,6,with gaps,7202,0,1T,FALSE,with gaps 1T,PR01223,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01223.hap1,chr10_hap1_hsa12,6,with gaps,0,7548,1T,FALSE,with gaps 1T,PR01223,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01223.hap1,chr11_hap1_hsa9,8,with gaps,0,6165,1T,FALSE,with gaps 1T,PR01223,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01223.hap1,chr12_hap1_hsa2a,23,with gaps,957,0,1T,FALSE,with gaps 1T,PR01223,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01223.hap1,chr13_hap1_hsa2b,7,with gaps,0,0,Missing,FALSE,with gaps Missing,PR01223,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01223.hap1,chr14_hap1_hsa13,10,with gaps,0,0,Missing,FALSE,with gaps Missing,PR01223,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01223.hap1,chr15_hap1_hsa14,10,with gaps,9152,0,1T,FALSE,with gaps 1T,PR01223,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01223.hap1,chr16_hap1_hsa15,9,with gaps,4653,0,1T,FALSE,with gaps 1T,PR01223,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01223.hap1,chr17_hap1_hsa18,7,with gaps,7692,7401,2T,FALSE,with gaps 2T,PR01223,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01223.hap1,chr18_hap1_hsa16,18,with gaps,0,5340,1T,FALSE,with gaps 1T,PR01223,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01223.hap1,chr19_hap1_hsa17,44,with gaps,0,0,Missing,FALSE,with gaps Missing,PR01223,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01223.hap1,chr20_hap1_hsa19,26,with gaps,0,0,Missing,FALSE,with gaps Missing,PR01223,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01223.hap1,chr21_hap1_hsa20,18,with gaps,0,1593,1T,FALSE,with gaps 1T,PR01223,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01223.hap1,chr22_hap1_hsa21,12,with gaps,0,0,Missing,FALSE,with gaps Missing,PR01223,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01223.hap1,chr23_hap1_hsa22,16,with gaps,0,0,Missing,FALSE,with gaps Missing,PR01223,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01223.hap2,chr1_hap1_hsa1,6,with gaps,3794,0,1T,FALSE,with gaps 1T,PR01223,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01223.hap2,chr2_hap1_hsa3,15,with gaps,0,0,Missing,FALSE,with gaps Missing,PR01223,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01223.hap2,chr3_hap1_hsa4,24,with gaps,0,2287,1T,FALSE,with gaps 1T,PR01223,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01223.hap2,chr4_hap1_hsa5,11,with gaps,0,0,Missing,FALSE,with gaps Missing,PR01223,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01223.hap2,chr5_hap1_hsa6,8,with gaps,0,0,Missing,FALSE,with gaps Missing,PR01223,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01223.hap2,chr6_hap1_hsa7,11,with gaps,5155,0,1T,FALSE,with gaps 1T,PR01223,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01223.hap2,chr7_hap1_hsa8,24,with gaps,3793,10200,2T,FALSE,with gaps 2T,PR01223,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01223.hap2,chr8_hap1_hsa10,7,with gaps,0,0,Missing,FALSE,with gaps Missing,PR01223,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01223.hap2,chr9_hap1_hsa11,6,with gaps,0,3717,1T,FALSE,with gaps 1T,PR01223,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01223.hap2,chr10_hap1_hsa12,12,with gaps,0,0,Missing,FALSE,with gaps Missing,PR01223,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR01223.hap2,chr11_hap1_hsa9,14,with gaps,1387,6997,2T,FALSE,with gaps 2T,PR01223,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
