species,id,chrom,gaps,gapless_status
chimpanzee,PR01010.hap1,chr1_hap1_hsa1,0,gapless
chimpanzee,PR01010.hap1,chr2_hap1_hsa3,0,gapless
chimpanzee,PR01010.hap1,chr3_hap1_hsa4,2,with gaps
chimpanzee,PR01010.hap1,chr4_hap1_hsa5,1,with gaps
chimpanzee,PR01010.hap1,chr5_hap1_hsa6,1,with gaps
chimpanzee,PR01010.hap1,chr6_hap1_hsa7,0,gapless
chimpanzee,PR01010.hap1,chr7_hap1_hsa8,2,with gaps
chimpanzee,PR01010.hap1,chr8_hap1_hsa10,3,with gaps
chimpanzee,PR01010.hap1,chr9_hap1_hsa11,0,gapless
chimpanzee,PR01010.hap1,chr10_hap1_hsa12,0,gapless
chimpanzee,PR01010.hap1,chr11_hap1_hsa9,0,gapless
chimpanzee,PR01010.hap1,chr12_hap1_hsa2a,0,gapless
chimpanzee,PR01010.hap1,chr13_hap1_hsa2b,0,gapless
chimpanzee,PR01010.hap1,chr14_hap1_hsa13,1,with gaps
chimpanzee,PR01010.hap1,chr15_hap1_hsa14,1,with gaps
chimpanzee,PR01010.hap1,chr16_hap1_hsa15,1,with gaps
chimpanzee,PR01010.hap1,chr17_hap1_hsa18,0,gapless
chimpanzee,PR01010.hap1,chr18_hap1_hsa16,0,gapless
chimpanzee,PR01010.hap1,chr19_hap1_hsa17,1,with gaps
chimpanzee,PR01010.hap1,chr20_hap1_hsa19,0,gapless
chimpanzee,PR01010.hap1,chr21_hap1_hsa20,0,gapless
chimpanzee,PR01010.hap1,chr22_hap1_hsa21,0,gapless
chimpanzee,PR01010.hap1,chr23_hap1_hsa22,0,gapless
chimpanzee,PR01010.hap2,chr1_hap1_hsa1,0,gapless
chimpanzee,PR01010.hap2,chr2_hap1_hsa3,6,with gaps
chimpanzee,PR01010.hap2,chr3_hap1_hsa4,3,with gaps
chimpanzee,PR01010.hap2,chr4_hap1_hsa5,2,with gaps
chimpanzee,PR01010.hap2,chr5_hap1_hsa6,3,with gaps
chimpanzee,PR01010.hap2,chr6_hap1_hsa7,2,with gaps
chimpanzee,PR01010.hap2,chr7_hap1_hsa8,3,with gaps
chimpanzee,PR01010.hap2,chr8_hap1_hsa10,0,gapless
chimpanzee,PR01010.hap2,chr9_hap1_hsa11,0,gapless
chimpanzee,PR01010.hap2,chr10_hap1_hsa12,1,with gaps
chimpanzee,PR01010.hap2,chr11_hap1_hsa9,0,gapless
chimpanzee,PR01010.hap2,chr12_hap1_hsa2a,0,gapless
chimpanzee,PR01010.hap2,chr13_hap1_hsa2b,0,gapless
chimpanzee,PR01010.hap2,chr14_hap1_hsa13,1,with gaps
chimpanzee,PR01010.hap2,chr15_hap1_hsa14,2,with gaps
chimpanzee,PR01010.hap2,chr16_hap1_hsa15,0,gapless
chimpanzee,PR01010.hap2,chr17_hap1_hsa18,4,with gaps
chimpanzee,PR01010.hap2,chr18_hap1_hsa16,1,with gaps
chimpanzee,PR01010.hap2,chr19_hap1_hsa17,1,with gaps
chimpanzee,PR01010.hap2,chr20_hap1_hsa19,1,with gaps
chimpanzee,PR01010.hap2,chr21_hap1_hsa20,0,gapless
chimpanzee,PR01010.hap2,chr22_hap1_hsa21,0,gapless
chimpanzee,PR01010.hap2,chr23_hap1_hsa22,1,with gaps
chimpanzee,PR01100.hap1,chr1_hap1_hsa1,14,with gaps
chimpanzee,PR01100.hap1,chr2_hap1_hsa3,26,with gaps
chimpanzee,PR01100.hap1,chr3_hap1_hsa4,12,with gaps
chimpanzee,PR01100.hap1,chr4_hap1_hsa5,19,with gaps
chimpanzee,PR01100.hap1,chr5_hap1_hsa6,19,with gaps
chimpanzee,PR01100.hap1,chr6_hap1_hsa7,19,with gaps
chimpanzee,PR01100.hap1,chr7_hap1_hsa8,24,with gaps
chimpanzee,PR01100.hap1,chr8_hap1_hsa10,39,with gaps
chimpanzee,PR01100.hap1,chr9_hap1_hsa11,7,with gaps
chimpanzee,PR01100.hap1,chr10_hap1_hsa12,9,with gaps
chimpanzee,PR01100.hap1,chr11_hap1_hsa9,20,with gaps
chimpanzee,PR01100.hap1,chr12_hap1_hsa2a,10,with gaps
chimpanzee,PR01100.hap1,chr13_hap1_hsa2b,3,with gaps
chimpanzee,PR01100.hap1,chr14_hap1_hsa13,23,with gaps
chimpanzee,PR01100.hap1,chr15_hap1_hsa14,12,with gaps
chimpanzee,PR01100.hap1,chr16_hap1_hsa15,10,with gaps
chimpanzee,PR01100.hap1,chr17_hap1_hsa18,7,with gaps
chimpanzee,PR01100.hap1,chr18_hap1_hsa16,33,with gaps
chimpanzee,PR01100.hap1,chr19_hap1_hsa17,28,with gaps
chimpanzee,PR01100.hap1,chr20_hap1_hsa19,30,with gaps
chimpanzee,PR01100.hap1,chr21_hap1_hsa20,16,with gaps
chimpanzee,PR01100.hap1,chr22_hap1_hsa21,9,with gaps
chimpanzee,PR01100.hap1,chr23_hap1_hsa22,34,with gaps
chimpanzee,PR01100.hap2,chr1_hap1_hsa1,48,with gaps
chimpanzee,PR01100.hap2,chr2_hap1_hsa3,8,with gaps
chimpanzee,PR01100.hap2,chr3_hap1_hsa4,26,with gaps
chimpanzee,PR01100.hap2,chr4_hap1_hsa5,14,with gaps
chimpanzee,PR01100.hap2,chr5_hap1_hsa6,14,with gaps
chimpanzee,PR01100.hap2,chr6_hap1_hsa7,32,with gaps
chimpanzee,PR01100.hap2,chr7_hap1_hsa8,19,with gaps
chimpanzee,PR01100.hap2,chr8_hap1_hsa10,19,with gaps
chimpanzee,PR01100.hap2,chr9_hap1_hsa11,1,with gaps
chimpanzee,PR01100.hap2,chr10_hap1_hsa12,17,with gaps
chimpanzee,PR01100.hap2,chr11_hap1_hsa9,11,with gaps
chimpanzee,PR01100.hap2,chr12_hap1_hsa2a,14,with gaps
chimpanzee,PR01100.hap2,chr13_hap1_hsa2b,9,with gaps
chimpanzee,PR01100.hap2,chr14_hap1_hsa13,39,with gaps
chimpanzee,PR01100.hap2,chr15_hap1_hsa14,4,with gaps
chimpanzee,PR01100.hap2,chr16_hap1_hsa15,18,with gaps
chimpanzee,PR01100.hap2,chr17_hap1_hsa18,23,with gaps
chimpanzee,PR01100.hap2,chr18_hap1_hsa16,8,with gaps
chimpanzee,PR01100.hap2,chr19_hap1_hsa17,30,with gaps
chimpanzee,PR01100.hap2,chr20_hap1_hsa19,25,with gaps
chimpanzee,PR01100.hap2,chr21_hap1_hsa20,13,with gaps
chimpanzee,PR01100.hap2,chr22_hap1_hsa21,8,with gaps
chimpanzee,PR01100.hap2,chr23_hap1_hsa22,22,with gaps
chimpanzee,PR01223.hap1,chr1_hap1_hsa1,19,with gaps
chimpanzee,PR01223.hap1,chr2_hap1_hsa3,10,with gaps
chimpanzee,PR01223.hap1,chr3_hap1_hsa4,8,with gaps
chimpanzee,PR01223.hap1,chr4_hap1_hsa5,7,with gaps
chimpanzee,PR01223.hap1,chr5_hap1_hsa6,4,with gaps
chimpanzee,PR01223.hap1,chr6_hap1_hsa7,34,with gaps
chimpanzee,PR01223.hap1,chr7_hap1_hsa8,13,with gaps
chimpanzee,PR01223.hap1,chr8_hap1_hsa10,19,with gaps
chimpanzee,PR01223.hap1,chr9_hap1_hsa11,6,with gaps
chimpanzee,PR01223.hap1,chr10_hap1_hsa12,6,with gaps
chimpanzee,PR01223.hap1,chr11_hap1_hsa9,8,with gaps
chimpanzee,PR01223.hap1,chr12_hap1_hsa2a,23,with gaps
chimpanzee,PR01223.hap1,chr13_hap1_hsa2b,7,with gaps
chimpanzee,PR01223.hap1,chr14_hap1_hsa13,10,with gaps
chimpanzee,PR01223.hap1,chr15_hap1_hsa14,10,with gaps
chimpanzee,PR01223.hap1,chr16_hap1_hsa15,9,with gaps
chimpanzee,PR01223.hap1,chr17_hap1_hsa18,7,with gaps
chimpanzee,PR01223.hap1,chr18_hap1_hsa16,18,with gaps
chimpanzee,PR01223.hap1,chr19_hap1_hsa17,44,with gaps
chimpanzee,PR01223.hap1,chr20_hap1_hsa19,26,with gaps
chimpanzee,PR01223.hap1,chr21_hap1_hsa20,18,with gaps
chimpanzee,PR01223.hap1,chr22_hap1_hsa21,12,with gaps
chimpanzee,PR01223.hap1,chr23_hap1_hsa22,16,with gaps
chimpanzee,PR01223.hap2,chr1_hap1_hsa1,6,with gaps
chimpanzee,PR01223.hap2,chr2_hap1_hsa3,15,with gaps
chimpanzee,PR01223.hap2,chr3_hap1_hsa4,24,with gaps
chimpanzee,PR01223.hap2,chr4_hap1_hsa5,11,with gaps
chimpanzee,PR01223.hap2,chr5_hap1_hsa6,8,with gaps
chimpanzee,PR01223.hap2,chr6_hap1_hsa7,11,with gaps
chimpanzee,PR01223.hap2,chr7_hap1_hsa8,24,with gaps
chimpanzee,PR01223.hap2,chr8_hap1_hsa10,7,with gaps
chimpanzee,PR01223.hap2,chr9_hap1_hsa11,6,with gaps
chimpanzee,PR01223.hap2,chr10_hap1_hsa12,12,with gaps
chimpanzee,PR01223.hap2,chr11_hap1_hsa9,14,with gaps
chimpanzee,PR01223.hap2,chr12_hap1_hsa2a,24,with gaps
chimpanzee,PR01223.hap2,chr13_hap1_hsa2b,9,with gaps
chimpanzee,PR01223.hap2,chr14_hap1_hsa13,13,with gaps
chimpanzee,PR01223.hap2,chr15_hap1_hsa14,3,with gaps
chimpanzee,PR01223.hap2,chr16_hap1_hsa15,19,with gaps
chimpanzee,PR01223.hap2,chr17_hap1_hsa18,8,with gaps
chimpanzee,PR01223.hap2,chr18_hap1_hsa16,16,with gaps
chimpanzee,PR01223.hap2,chr19_hap1_hsa17,26,with gaps
chimpanzee,PR01223.hap2,chr20_hap1_hsa19,16,with gaps
chimpanzee,PR01223.hap2,chr21_hap1_hsa20,6,with gaps
chimpanzee,PR01223.hap2,chr22_hap1_hsa21,13,with gaps
chimpanzee,PR01223.hap2,chr23_hap1_hsa22,29,with gaps
chimpanzee,PR01225.hap1,chr1_hap1_hsa1,23,with gaps
chimpanzee,PR01225.hap1,chr2_hap1_hsa3,16,with gaps
chimpanzee,PR01225.hap1,chr3_hap1_hsa4,25,with gaps
chimpanzee,PR01225.hap1,chr4_hap1_hsa5,19,with gaps
chimpanzee,PR01225.hap1,chr5_hap1_hsa6,14,with gaps
chimpanzee,PR01225.hap1,chr6_hap1_hsa7,25,with gaps
chimpanzee,PR01225.hap1,chr7_hap1_hsa8,29,with gaps
chimpanzee,PR01225.hap1,chr8_hap1_hsa10,55,with gaps
chimpanzee,PR01225.hap1,chr9_hap1_hsa11,15,with gaps
chimpanzee,PR01225.hap1,chr10_hap1_hsa12,21,with gaps
chimpanzee,PR01225.hap1,chr11_hap1_hsa9,20,with gaps
chimpanzee,PR01225.hap1,chr12_hap1_hsa2a,48,with gaps
chimpanzee,PR01225.hap1,chr13_hap1_hsa2b,20,with gaps
chimpanzee,PR01225.hap1,chr14_hap1_hsa13,41,with gaps
chimpanzee,PR01225.hap1,chr15_hap1_hsa14,35,with gaps
chimpanzee,PR01225.hap1,chr16_hap1_hsa15,47,with gaps
chimpanzee,PR01225.hap1,chr17_hap1_hsa18,18,with gaps
chimpanzee,PR01225.hap1,chr18_hap1_hsa16,21,with gaps
chimpanzee,PR01225.hap1,chr19_hap1_hsa17,28,with gaps
chimpanzee,PR01225.hap1,chr20_hap1_hsa19,59,with gaps
chimpanzee,PR01225.hap1,chr21_hap1_hsa20,38,with gaps
chimpanzee,PR01225.hap1,chr22_hap1_hsa21,20,with gaps
chimpanzee,PR01225.hap1,chr23_hap1_hsa22,24,with gaps
chimpanzee,PR01225.hap2,chr1_hap1_hsa1,55,with gaps
chimpanzee,PR01225.hap2,chr2_hap1_hsa3,35,with gaps
chimpanzee,PR01225.hap2,chr3_hap1_hsa4,42,with gaps
chimpanzee,PR01225.hap2,chr4_hap1_hsa5,27,with gaps
chimpanzee,PR01225.hap2,chr5_hap1_hsa6,31,with gaps
chimpanzee,PR01225.hap2,chr6_hap1_hsa7,72,with gaps
chimpanzee,PR01225.hap2,chr7_hap1_hsa8,43,with gaps
chimpanzee,PR01225.hap2,chr8_hap1_hsa10,55,with gaps
chimpanzee,PR01225.hap2,chr9_hap1_hsa11,20,with gaps
chimpanzee,PR01225.hap2,chr10_hap1_hsa12,36,with gaps
chimpanzee,PR01225.hap2,chr11_hap1_hsa9,26,with gaps
chimpanzee,PR01225.hap2,chr12_hap1_hsa2a,35,with gaps
chimpanzee,PR01225.hap2,chr13_hap1_hsa2b,62,with gaps
chimpanzee,PR01225.hap2,chr14_hap1_hsa13,28,with gaps
chimpanzee,PR01225.hap2,chr15_hap1_hsa14,33,with gaps
chimpanzee,PR01225.hap2,chr16_hap1_hsa15,30,with gaps
chimpanzee,PR01225.hap2,chr17_hap1_hsa18,15,with gaps
chimpanzee,PR01225.hap2,chr18_hap1_hsa16,48,with gaps
chimpanzee,PR01225.hap2,chr19_hap1_hsa17,36,with gaps
chimpanzee,PR01225.hap2,chr20_hap1_hsa19,64,with gaps
chimpanzee,PR01225.hap2,chr21_hap1_hsa20,28,with gaps
chimpanzee,PR01225.hap2,chr22_hap1_hsa21,27,with gaps
chimpanzee,PR01225.hap2,chr23_hap1_hsa22,30,with gaps
chimpanzee,PR01227.hap1,chr1_hap1_hsa1,2,with gaps
chimpanzee,PR01227.hap1,chr2_hap1_hsa3,3,with gaps
chimpanzee,PR01227.hap1,chr3_hap1_hsa4,1,with gaps
chimpanzee,PR01227.hap1,chr4_hap1_hsa5,1,with gaps
chimpanzee,PR01227.hap1,chr5_hap1_hsa6,0,gapless
chimpanzee,PR01227.hap1,chr6_hap1_hsa7,2,with gaps
chimpanzee,PR01227.hap1,chr7_hap1_hsa8,0,gapless
chimpanzee,PR01227.hap1,chr8_hap1_hsa10,1,with gaps
chimpanzee,PR01227.hap1,chr9_hap1_hsa11,0,gapless
chimpanzee,PR01227.hap1,chr10_hap1_hsa12,2,with gaps
chimpanzee,PR01227.hap1,chr11_hap1_hsa9,0,gapless
chimpanzee,PR01227.hap1,chr12_hap1_hsa2a,0,gapless
chimpanzee,PR01227.hap1,chr13_hap1_hsa2b,0,gapless
chimpanzee,PR01227.hap1,chr14_hap1_hsa13,1,with gaps
chimpanzee,PR01227.hap1,chr15_hap1_hsa14,5,with gaps
chimpanzee,PR01227.hap1,chr16_hap1_hsa15,3,with gaps
chimpanzee,PR01227.hap1,chr17_hap1_hsa18,5,with gaps
chimpanzee,PR01227.hap1,chr18_hap1_hsa16,8,with gaps
chimpanzee,PR01227.hap1,chr19_hap1_hsa17,4,with gaps
chimpanzee,PR01227.hap1,chr20_hap1_hsa19,2,with gaps
chimpanzee,PR01227.hap1,chr21_hap1_hsa20,0,gapless
chimpanzee,PR01227.hap1,chr22_hap1_hsa21,5,with gaps
chimpanzee,PR01227.hap1,chr23_hap1_hsa22,1,with gaps
chimpanzee,PR01227.hap2,chr1_hap1_hsa1,2,with gaps
chimpanzee,PR01227.hap2,chr2_hap1_hsa3,2,with gaps
chimpanzee,PR01227.hap2,chr3_hap1_hsa4,1,with gaps
chimpanzee,PR01227.hap2,chr4_hap1_hsa5,1,with gaps
chimpanzee,PR01227.hap2,chr5_hap1_hsa6,0,gapless
chimpanzee,PR01227.hap2,chr6_hap1_hsa7,2,with gaps
chimpanzee,PR01227.hap2,chr7_hap1_hsa8,0,gapless
chimpanzee,PR01227.hap2,chr8_hap1_hsa10,2,with gaps
chimpanzee,PR01227.hap2,chr9_hap1_hsa11,0,gapless
chimpanzee,PR01227.hap2,chr10_hap1_hsa12,1,with gaps
chimpanzee,PR01227.hap2,chr11_hap1_hsa9,1,with gaps
chimpanzee,PR01227.hap2,chr12_hap1_hsa2a,1,with gaps
chimpanzee,PR01227.hap2,chr13_hap1_hsa2b,0,gapless
chimpanzee,PR01227.hap2,chr14_hap1_hsa13,6,with gaps
chimpanzee,PR01227.hap2,chr15_hap1_hsa14,1,with gaps
chimpanzee,PR01227.hap2,chr16_hap1_hsa15,0,gapless
chimpanzee,PR01227.hap2,chr17_hap1_hsa18,8,with gaps
chimpanzee,PR01227.hap2,chr18_hap1_hsa16,5,with gaps
chimpanzee,PR01227.hap2,chr19_hap1_hsa17,0,gapless
chimpanzee,PR01227.hap2,chr20_hap1_hsa19,1,with gaps
chimpanzee,PR01227.hap2,chr21_hap1_hsa20,2,with gaps
chimpanzee,PR01227.hap2,chr22_hap1_hsa21,8,with gaps
chimpanzee,PR01227.hap2,chr23_hap1_hsa22,4,with gaps
chimpanzee,PR01228.hap1,chr1_hap1_hsa1,17,with gaps
chimpanzee,PR01228.hap1,chr2_hap1_hsa3,22,with gaps
chimpanzee,PR01228.hap1,chr3_hap1_hsa4,17,with gaps
chimpanzee,PR01228.hap1,chr4_hap1_hsa5,7,with gaps
chimpanzee,PR01228.hap1,chr5_hap1_hsa6,20,with gaps
chimpanzee,PR01228.hap1,chr6_hap1_hsa7,26,with gaps
chimpanzee,PR01228.hap1,chr7_hap1_hsa8,36,with gaps
chimpanzee,PR01228.hap1,chr8_hap1_hsa10,33,with gaps
chimpanzee,PR01228.hap1,chr9_hap1_hsa11,8,with gaps
chimpanzee,PR01228.hap1,chr10_hap1_hsa12,11,with gaps
chimpanzee,PR01228.hap1,chr11_hap1_hsa9,16,with gaps
chimpanzee,PR01228.hap1,chr12_hap1_hsa2a,26,with gaps
chimpanzee,PR01228.hap1,chr13_hap1_hsa2b,14,with gaps
chimpanzee,PR01228.hap1,chr14_hap1_hsa13,17,with gaps
chimpanzee,PR01228.hap1,chr15_hap1_hsa14,3,with gaps
chimpanzee,PR01228.hap1,chr16_hap1_hsa15,13,with gaps
chimpanzee,PR01228.hap1,chr17_hap1_hsa18,21,with gaps
chimpanzee,PR01228.hap1,chr18_hap1_hsa16,31,with gaps
chimpanzee,PR01228.hap1,chr19_hap1_hsa17,27,with gaps
chimpanzee,PR01228.hap1,chr20_hap1_hsa19,46,with gaps
chimpanzee,PR01228.hap1,chr21_hap1_hsa20,21,with gaps
chimpanzee,PR01228.hap1,chr22_hap1_hsa21,25,with gaps
chimpanzee,PR01228.hap1,chr23_hap1_hsa22,16,with gaps
chimpanzee,PR01228.hap2,chr1_hap1_hsa1,39,with gaps
chimpanzee,PR01228.hap2,chr2_hap1_hsa3,41,with gaps
chimpanzee,PR01228.hap2,chr3_hap1_hsa4,22,with gaps
chimpanzee,PR01228.hap2,chr4_hap1_hsa5,22,with gaps
chimpanzee,PR01228.hap2,chr5_hap1_hsa6,17,with gaps
chimpanzee,PR01228.hap2,chr6_hap1_hsa7,21,with gaps
chimpanzee,PR01228.hap2,chr7_hap1_hsa8,25,with gaps
chimpanzee,PR01228.hap2,chr8_hap1_hsa10,39,with gaps
chimpanzee,PR01228.hap2,chr9_hap1_hsa11,19,with gaps
chimpanzee,PR01228.hap2,chr10_hap1_hsa12,20,with gaps
chimpanzee,PR01228.hap2,chr11_hap1_hsa9,32,with gaps
chimpanzee,PR01228.hap2,chr12_hap1_hsa2a,24,with gaps
chimpanzee,PR01228.hap2,chr13_hap1_hsa2b,30,with gaps
chimpanzee,PR01228.hap2,chr14_hap1_hsa13,31,with gaps
chimpanzee,PR01228.hap2,chr15_hap1_hsa14,15,with gaps
chimpanzee,PR01228.hap2,chr16_hap1_hsa15,30,with gaps
chimpanzee,PR01228.hap2,chr17_hap1_hsa18,21,with gaps
chimpanzee,PR01228.hap2,chr18_hap1_hsa16,22,with gaps
chimpanzee,PR01228.hap2,chr19_hap1_hsa17,30,with gaps
chimpanzee,PR01228.hap2,chr20_hap1_hsa19,32,with gaps
chimpanzee,PR01228.hap2,chr21_hap1_hsa20,17,with gaps
chimpanzee,PR01228.hap2,chr22_hap1_hsa21,21,with gaps
chimpanzee,PR01228.hap2,chr23_hap1_hsa22,13,with gaps
