chrom,endLength,startLength,sample
unassigned-0000407,0,0,PR01227.verkko.fasta
unassigned-0000408,0,0,PR01227.verkko.fasta
unassigned-0000409,0,0,PR01227.verkko.fasta
unassigned-0000410,0,0,PR01227.verkko.fasta
unassigned-0000411,0,0,PR01227.verkko.fasta
unassigned-0000412,0,0,PR01227.verkko.fasta
unassigned-0000413,0,0,PR01227.verkko.fasta
unassigned-0000414,0,0,PR01227.verkko.fasta
unassigned-0000415,0,0,PR01227.verkko.fasta
unassigned-0000416,0,0,PR01227.verkko.fasta
unassigned-0000417,0,0,PR01227.verkko.fasta
unassigned-0000418,0,0,PR01227.verkko.fasta
unassigned-0000419,0,0,PR01227.verkko.fasta
unassigned-0000420,0,0,PR01227.verkko.fasta
unassigned-0000421,0,0,PR01227.verkko.fasta
unassigned-0000422,0,0,PR01227.verkko.fasta
unassigned-0000423,0,0,PR01227.verkko.fasta
unassigned-0000424,0,0,PR01227.verkko.fasta
unassigned-0000425,0,0,PR01227.verkko.fasta
unassigned-0000426,0,0,PR01227.verkko.fasta
unassigned-0000431,0,0,PR01227.verkko.fasta
unassigned-0000432,0,0,PR01227.verkko.fasta
unassigned-0000433,0,0,PR01227.verkko.fasta
unassigned-0000434,0,0,PR01227.verkko.fasta
unassigned-0000435,0,0,PR01227.verkko.fasta
unassigned-0000436,0,0,PR01227.verkko.fasta
unassigned-0000438,0,0,PR01227.verkko.fasta
unassigned-0000439,0,0,PR01227.verkko.fasta
unassigned-0000440,0,0,PR01227.verkko.fasta
unassigned-0000441,0,0,PR01227.verkko.fasta
unassigned-0000442,0,0,PR01227.verkko.fasta
unassigned-0000443,0,0,PR01227.verkko.fasta
unassigned-0000444,0,0,PR01227.verkko.fasta
unassigned-0000445,0,0,PR01227.verkko.fasta
unassigned-0000446,0,0,PR01227.verkko.fasta
unassigned-0000447,0,0,PR01227.verkko.fasta
unassigned-0000448,0,0,PR01227.verkko.fasta
unassigned-0000449,0,0,PR01227.verkko.fasta
unassigned-0000450,0,0,PR01227.verkko.fasta
unassigned-0000451,0,0,PR01227.verkko.fasta
unassigned-0000452,0,0,PR01227.verkko.fasta
unassigned-0000453,0,0,PR01227.verkko.fasta
unassigned-0000454,0,0,PR01227.verkko.fasta
unassigned-0000455,0,0,PR01227.verkko.fasta
unassigned-0000456,0,0,PR01227.verkko.fasta
unassigned-0000457,0,0,PR01227.verkko.fasta
unassigned-0000458,0,0,PR01227.verkko.fasta
unassigned-0000459,0,0,PR01227.verkko.fasta
unassigned-0000460,0,0,PR01227.verkko.fasta
unassigned-0000461,0,0,PR01227.verkko.fasta
unassigned-0000462,0,0,PR01227.verkko.fasta
unassigned-0000463,0,0,PR01227.verkko.fasta
unassigned-0000464,0,0,PR01227.verkko.fasta
unassigned-0000465,0,0,PR01227.verkko.fasta
unassigned-0000466,0,0,PR01227.verkko.fasta
unassigned-0000467,0,0,PR01227.verkko.fasta
unassigned-0000468,0,0,PR01227.verkko.fasta
unassigned-0000471,0,0,PR01227.verkko.fasta
unassigned-0000472,0,0,PR01227.verkko.fasta
unassigned-0000473,0,0,PR01227.verkko.fasta
unassigned-0000474,0,0,PR01227.verkko.fasta
unassigned-0000475,0,0,PR01227.verkko.fasta
unassigned-0000476,0,0,PR01227.verkko.fasta
unassigned-0000477,0,0,PR01227.verkko.fasta
unassigned-0000478,0,0,PR01227.verkko.fasta
unassigned-0000482,0,0,PR01227.verkko.fasta
unassigned-0000483,0,0,PR01227.verkko.fasta
unassigned-0000484,0,0,PR01227.verkko.fasta
unassigned-0000485,0,0,PR01227.verkko.fasta
unassigned-0000486,0,0,PR01227.verkko.fasta
unassigned-0000487,0,0,PR01227.verkko.fasta
unassigned-0000488,0,0,PR01227.verkko.fasta
unassigned-0000489,0,0,PR01227.verkko.fasta
unassigned-0000490,0,0,PR01227.verkko.fasta
unassigned-0000491,0,0,PR01227.verkko.fasta
unassigned-0000492,0,0,PR01227.verkko.fasta
unassigned-0000493,0,0,PR01227.verkko.fasta
unassigned-0000494,0,0,PR01227.verkko.fasta
unassigned-0000495,0,0,PR01227.verkko.fasta
unassigned-0000496,0,0,PR01227.verkko.fasta
unassigned-0000501,0,0,PR01227.verkko.fasta
unassigned-0000511,0,0,PR01227.verkko.fasta
unassigned-0000512,0,0,PR01227.verkko.fasta
unassigned-0000513,0,0,PR01227.verkko.fasta
unassigned-0000514,0,0,PR01227.verkko.fasta
unassigned-0000515,0,0,PR01227.verkko.fasta
unassigned-0000516,0,0,PR01227.verkko.fasta
unassigned-0000517,0,0,PR01227.verkko.fasta
unassigned-0000518,0,0,PR01227.verkko.fasta
unassigned-0000523,0,0,PR01227.verkko.fasta
unassigned-0000524,0,0,PR01227.verkko.fasta
unassigned-0000525,0,0,PR01227.verkko.fasta
unassigned-0000526,0,0,PR01227.verkko.fasta
unassigned-0000527,0,0,PR01227.verkko.fasta
unassigned-0000528,0,0,PR01227.verkko.fasta
unassigned-0000529,0,0,PR01227.verkko.fasta
unassigned-0000531,0,0,PR01227.verkko.fasta
unassigned-0000532,0,0,PR01227.verkko.fasta
unassigned-0000533,0,0,PR01227.verkko.fasta
unassigned-0000534,0,0,PR01227.verkko.fasta
unassigned-0000536,0,0,PR01227.verkko.fasta
unassigned-0000540,0,0,PR01227.verkko.fasta
unassigned-0000541,0,0,PR01227.verkko.fasta
unassigned-0000542,0,0,PR01227.verkko.fasta
unassigned-0000544,0,0,PR01227.verkko.fasta
unassigned-0000547,0,0,PR01227.verkko.fasta
unassigned-0000548,0,0,PR01227.verkko.fasta
unassigned-0000549,0,0,PR01227.verkko.fasta
unassigned-0000550,0,0,PR01227.verkko.fasta
unassigned-0000551,0,0,PR01227.verkko.fasta
unassigned-0000552,0,0,PR01227.verkko.fasta
unassigned-0000553,0,0,PR01227.verkko.fasta
unassigned-0000557,0,0,PR01227.verkko.fasta
unassigned-0000559,0,0,PR01227.verkko.fasta
unassigned-0000565,0,0,PR01227.verkko.fasta
unassigned-0000566,0,0,PR01227.verkko.fasta
unassigned-0000567,0,0,PR01227.verkko.fasta
unassigned-0000569,0,0,PR01227.verkko.fasta
unassigned-0000570,0,0,PR01227.verkko.fasta
unassigned-0000571,0,0,PR01227.verkko.fasta
unassigned-0000572,0,0,PR01227.verkko.fasta
unassigned-0000573,0,0,PR01227.verkko.fasta
unassigned-0000574,0,0,PR01227.verkko.fasta
unassigned-0000575,0,0,PR01227.verkko.fasta
unassigned-0000576,0,0,PR01227.verkko.fasta
unassigned-0000577,0,0,PR01227.verkko.fasta
unassigned-0000578,0,0,PR01227.verkko.fasta
unassigned-0000588,0,0,PR01227.verkko.fasta
unassigned-0000589,0,0,PR01227.verkko.fasta
unassigned-0000590,0,0,PR01227.verkko.fasta
unassigned-0000591,0,0,PR01227.verkko.fasta
unassigned-0000592,0,0,PR01227.verkko.fasta
unassigned-0000593,0,0,PR01227.verkko.fasta
unassigned-0000594,0,0,PR01227.verkko.fasta
unassigned-0000597,0,0,PR01227.verkko.fasta
unassigned-0000598,0,0,PR01227.verkko.fasta
unassigned-0000599,0,0,PR01227.verkko.fasta
unassigned-0000603,0,0,PR01227.verkko.fasta
unassigned-0000604,0,0,PR01227.verkko.fasta
unassigned-0000605,0,0,PR01227.verkko.fasta
unassigned-0000606,0,0,PR01227.verkko.fasta
unassigned-0000607,0,0,PR01227.verkko.fasta
unassigned-0000608,0,0,PR01227.verkko.fasta
unassigned-0000617,0,0,PR01227.verkko.fasta
unassigned-0000618,0,0,PR01227.verkko.fasta
unassigned-0000619,0,0,PR01227.verkko.fasta
unassigned-0000620,0,0,PR01227.verkko.fasta
unassigned-0000622,0,0,PR01227.verkko.fasta
unassigned-0000623,0,0,PR01227.verkko.fasta
unassigned-0000624,0,0,PR01227.verkko.fasta
unassigned-0000625,0,0,PR01227.verkko.fasta
unassigned-0000626,0,0,PR01227.verkko.fasta
unassigned-0000627,0,0,PR01227.verkko.fasta
unassigned-0000628,0,0,PR01227.verkko.fasta
unassigned-0000629,0,0,PR01227.verkko.fasta
unassigned-0000630,0,0,PR01227.verkko.fasta
unassigned-0000631,0,0,PR01227.verkko.fasta
unassigned-0000632,0,0,PR01227.verkko.fasta
unassigned-0000633,0,0,PR01227.verkko.fasta
unassigned-0000634,0,0,PR01227.verkko.fasta
unassigned-0000635,0,0,PR01227.verkko.fasta
unassigned-0000636,0,0,PR01227.verkko.fasta
unassigned-0000637,0,0,PR01227.verkko.fasta
unassigned-0000638,0,0,PR01227.verkko.fasta
unassigned-0000639,0,0,PR01227.verkko.fasta
unassigned-0000646,0,0,PR01227.verkko.fasta
unassigned-0000647,0,0,PR01227.verkko.fasta
unassigned-0000648,0,0,PR01227.verkko.fasta
unassigned-0000649,0,0,PR01227.verkko.fasta
unassigned-0000650,0,0,PR01227.verkko.fasta
unassigned-0000651,0,0,PR01227.verkko.fasta
unassigned-0000652,0,0,PR01227.verkko.fasta
unassigned-0000658,0,0,PR01227.verkko.fasta
unassigned-0000659,0,0,PR01227.verkko.fasta
unassigned-0000660,0,0,PR01227.verkko.fasta
unassigned-0000664,0,0,PR01227.verkko.fasta
unassigned-0000665,0,0,PR01227.verkko.fasta
unassigned-0000666,0,0,PR01227.verkko.fasta
unassigned-0000667,0,0,PR01227.verkko.fasta
unassigned-0000668,0,0,PR01227.verkko.fasta
unassigned-0000669,0,0,PR01227.verkko.fasta
unassigned-0000670,0,0,PR01227.verkko.fasta
unassigned-0000671,0,0,PR01227.verkko.fasta
unassigned-0000672,0,0,PR01227.verkko.fasta
unassigned-0000673,0,0,PR01227.verkko.fasta
unassigned-0000674,0,0,PR01227.verkko.fasta
unassigned-0000679,0,0,PR01227.verkko.fasta
unassigned-0000689,0,0,PR01227.verkko.fasta
unassigned-0000690,0,0,PR01227.verkko.fasta
unassigned-0000691,0,0,PR01227.verkko.fasta
unassigned-0000694,0,0,PR01227.verkko.fasta
unassigned-0000695,0,0,PR01227.verkko.fasta
unassigned-0000698,0,0,PR01227.verkko.fasta
unassigned-0000700,0,0,PR01227.verkko.fasta
unassigned-0000701,0,0,PR01227.verkko.fasta
unassigned-0000702,0,0,PR01227.verkko.fasta
unassigned-0000703,0,0,PR01227.verkko.fasta
unassigned-0000707,0,0,PR01227.verkko.fasta
unassigned-0000708,0,0,PR01227.verkko.fasta
unassigned-0000709,0,0,PR01227.verkko.fasta
unassigned-0000717,0,0,PR01227.verkko.fasta
unassigned-0000718,0,0,PR01227.verkko.fasta
unassigned-0000719,0,0,PR01227.verkko.fasta
unassigned-0000720,0,0,PR01227.verkko.fasta
unassigned-0000721,0,0,PR01227.verkko.fasta
unassigned-0000722,0,0,PR01227.verkko.fasta
unassigned-0000723,0,0,PR01227.verkko.fasta
unassigned-0000724,0,0,PR01227.verkko.fasta
unassigned-0000728,0,0,PR01227.verkko.fasta
unassigned-0000729,0,0,PR01227.verkko.fasta
unassigned-0000730,0,0,PR01227.verkko.fasta
unassigned-0000733,0,0,PR01227.verkko.fasta
unassigned-0000741,0,0,PR01227.verkko.fasta
unassigned-0000742,0,0,PR01227.verkko.fasta
unassigned-0000745,0,0,PR01227.verkko.fasta
unassigned-0000746,0,0,PR01227.verkko.fasta
unassigned-0000747,0,0,PR01227.verkko.fasta
unassigned-0000752,0,0,PR01227.verkko.fasta
unassigned-0000753,0,0,PR01227.verkko.fasta
unassigned-0000754,0,0,PR01227.verkko.fasta
unassigned-0000760,0,0,PR01227.verkko.fasta
unassigned-0000761,0,0,PR01227.verkko.fasta
unassigned-0000762,0,0,PR01227.verkko.fasta
unassigned-0000763,0,0,PR01227.verkko.fasta
unassigned-0000764,0,0,PR01227.verkko.fasta
unassigned-0000765,0,0,PR01227.verkko.fasta
unassigned-0000769,0,0,PR01227.verkko.fasta
unassigned-0000770,0,0,PR01227.verkko.fasta
unassigned-0000771,0,0,PR01227.verkko.fasta
unassigned-0000774,0,0,PR01227.verkko.fasta
unassigned-0000775,0,0,PR01227.verkko.fasta
unassigned-0000776,0,0,PR01227.verkko.fasta
unassigned-0000777,0,0,PR01227.verkko.fasta
unassigned-0000778,0,0,PR01227.verkko.fasta
unassigned-0000785,0,0,PR01227.verkko.fasta
unassigned-0000786,0,0,PR01227.verkko.fasta
unassigned-0000787,0,0,PR01227.verkko.fasta
unassigned-0000788,0,0,PR01227.verkko.fasta
unassigned-0000789,0,0,PR01227.verkko.fasta
unassigned-0000790,0,0,PR01227.verkko.fasta
unassigned-0000792,0,0,PR01227.verkko.fasta
unassigned-0000794,0,0,PR01227.verkko.fasta
unassigned-0000795,0,0,PR01227.verkko.fasta
unassigned-0000798,0,0,PR01227.verkko.fasta
unassigned-0000799,0,0,PR01227.verkko.fasta
unassigned-0000800,0,0,PR01227.verkko.fasta
unassigned-0000801,0,0,PR01227.verkko.fasta
unassigned-0000802,0,0,PR01227.verkko.fasta
unassigned-0000803,0,0,PR01227.verkko.fasta
unassigned-0000804,0,0,PR01227.verkko.fasta
unassigned-0000805,0,0,PR01227.verkko.fasta
unassigned-0000807,0,0,PR01227.verkko.fasta
unassigned-0000808,0,0,PR01227.verkko.fasta
unassigned-0000809,0,0,PR01227.verkko.fasta
unassigned-0000814,0,0,PR01227.verkko.fasta
unassigned-0000815,0,0,PR01227.verkko.fasta
unassigned-0000817,0,0,PR01227.verkko.fasta
unassigned-0000818,0,0,PR01227.verkko.fasta
unassigned-0000819,0,0,PR01227.verkko.fasta
unassigned-0000821,0,0,PR01227.verkko.fasta
unassigned-0000822,0,0,PR01227.verkko.fasta
unassigned-0000823,0,0,PR01227.verkko.fasta
unassigned-0000825,0,0,PR01227.verkko.fasta
unassigned-0000826,0,0,PR01227.verkko.fasta
unassigned-0000828,0,0,PR01227.verkko.fasta
unassigned-0000829,0,0,PR01227.verkko.fasta
unassigned-0000830,3073,0,PR01227.verkko.fasta
unassigned-0000832,0,0,PR01227.verkko.fasta
unassigned-0000833,0,0,PR01227.verkko.fasta
unassigned-0000836,0,0,PR01227.verkko.fasta
unassigned-0000837,0,0,PR01227.verkko.fasta
unassigned-0000838,0,0,PR01227.verkko.fasta
unassigned-0000839,0,0,PR01227.verkko.fasta
unassigned-0000840,0,0,PR01227.verkko.fasta
unassigned-0000841,0,0,PR01227.verkko.fasta
unassigned-0000842,0,0,PR01227.verkko.fasta
unassigned-0000843,0,0,PR01227.verkko.fasta
unassigned-0000844,0,0,PR01227.verkko.fasta
unassigned-0000845,0,0,PR01227.verkko.fasta
unassigned-0000846,0,0,PR01227.verkko.fasta
unassigned-0000847,0,0,PR01227.verkko.fasta
unassigned-0000848,0,0,PR01227.verkko.fasta
unassigned-0000849,0,0,PR01227.verkko.fasta
unassigned-0000850,0,0,PR01227.verkko.fasta
unassigned-0000851,0,0,PR01227.verkko.fasta
unassigned-0000852,0,0,PR01227.verkko.fasta
unassigned-0000853,0,0,PR01227.verkko.fasta
unassigned-0000854,0,0,PR01227.verkko.fasta
unassigned-0000855,0,0,PR01227.verkko.fasta
unassigned-0000856,0,0,PR01227.verkko.fasta
unassigned-0000857,0,0,PR01227.verkko.fasta
unassigned-0000858,0,0,PR01227.verkko.fasta
unassigned-0000859,0,0,PR01227.verkko.fasta
unassigned-0000860,0,0,PR01227.verkko.fasta
unassigned-0000861,0,0,PR01227.verkko.fasta
unassigned-0000862,0,7803,PR01227.verkko.fasta
unassigned-0000863,0,0,PR01227.verkko.fasta
unassigned-0000864,0,0,PR01227.verkko.fasta
unassigned-0000865,0,0,PR01227.verkko.fasta
unassigned-0000866,0,0,PR01227.verkko.fasta
unassigned-0000867,0,0,PR01227.verkko.fasta
unassigned-0000868,0,0,PR01227.verkko.fasta
unassigned-0000869,0,3347,PR01227.verkko.fasta
unassigned-0000870,0,0,PR01227.verkko.fasta
unassigned-0000871,0,0,PR01227.verkko.fasta
unassigned-0000872,0,0,PR01227.verkko.fasta
unassigned-0000873,0,0,PR01227.verkko.fasta
unassigned-0000875,0,0,PR01227.verkko.fasta
unassigned-0000876,0,0,PR01227.verkko.fasta
unassigned-0000877,0,0,PR01227.verkko.fasta
unassigned-0000878,0,0,PR01227.verkko.fasta
unassigned-0000879,0,0,PR01227.verkko.fasta
unassigned-0000880,0,0,PR01227.verkko.fasta
unassigned-0000881,0,0,PR01227.verkko.fasta
unassigned-0000883,0,0,PR01227.verkko.fasta
unassigned-0000884,0,0,PR01227.verkko.fasta
unassigned-0000885,0,0,PR01227.verkko.fasta
unassigned-0000886,0,0,PR01227.verkko.fasta
unassigned-0000887,0,0,PR01227.verkko.fasta
unassigned-0000888,0,0,PR01227.verkko.fasta
unassigned-0000889,0,0,PR01227.verkko.fasta
unassigned-0000890,0,0,PR01227.verkko.fasta
unassigned-0000891,0,0,PR01227.verkko.fasta
unassigned-0000892,0,0,PR01227.verkko.fasta
unassigned-0000893,0,0,PR01227.verkko.fasta
unassigned-0000895,0,0,PR01227.verkko.fasta
unassigned-0000896,0,0,PR01227.verkko.fasta
unassigned-0000897,0,0,PR01227.verkko.fasta
unassigned-0000898,0,0,PR01227.verkko.fasta
unassigned-0000899,0,0,PR01227.verkko.fasta
unassigned-0000900,0,0,PR01227.verkko.fasta
unassigned-0000901,0,0,PR01227.verkko.fasta
unassigned-0000902,0,0,PR01227.verkko.fasta
unassigned-0000903,0,0,PR01227.verkko.fasta
unassigned-0000904,0,0,PR01227.verkko.fasta
unassigned-0000905,0,0,PR01227.verkko.fasta
unassigned-0000906,0,0,PR01227.verkko.fasta
unassigned-0000907,0,0,PR01227.verkko.fasta
unassigned-0000908,0,0,PR01227.verkko.fasta
unassigned-0000909,0,0,PR01227.verkko.fasta
unassigned-0000910,0,0,PR01227.verkko.fasta
unassigned-0000911,0,0,PR01227.verkko.fasta
unassigned-0000912,0,0,PR01227.verkko.fasta
unassigned-0000913,0,0,PR01227.verkko.fasta
unassigned-0000914,0,0,PR01227.verkko.fasta
unassigned-0000915,0,0,PR01227.verkko.fasta
unassigned-0000916,0,0,PR01227.verkko.fasta
unassigned-0000917,0,0,PR01227.verkko.fasta
unassigned-0000918,0,0,PR01227.verkko.fasta
unassigned-0000919,0,0,PR01227.verkko.fasta
unassigned-0000920,0,0,PR01227.verkko.fasta
unassigned-0000921,0,0,PR01227.verkko.fasta
unassigned-0000922,0,0,PR01227.verkko.fasta
unassigned-0000923,0,0,PR01227.verkko.fasta
unassigned-0000924,0,0,PR01227.verkko.fasta
unassigned-0000925,0,0,PR01227.verkko.fasta
unassigned-0000926,0,0,PR01227.verkko.fasta
unassigned-0000927,0,0,PR01227.verkko.fasta
unassigned-0000928,0,0,PR01227.verkko.fasta
unassigned-0000929,0,0,PR01227.verkko.fasta
unassigned-0000930,0,0,PR01227.verkko.fasta
unassigned-0000931,0,0,PR01227.verkko.fasta
unassigned-0000932,0,0,PR01227.verkko.fasta
unassigned-0000933,0,0,PR01227.verkko.fasta
unassigned-0000934,0,0,PR01227.verkko.fasta
unassigned-0000935,0,0,PR01227.verkko.fasta
unassigned-0000936,0,0,PR01227.verkko.fasta
unassigned-0000937,0,0,PR01227.verkko.fasta
unassigned-0000938,0,0,PR01227.verkko.fasta
unassigned-0000939,0,0,PR01227.verkko.fasta
unassigned-0000940,0,0,PR01227.verkko.fasta
unassigned-0000941,0,0,PR01227.verkko.fasta
unassigned-0000942,0,0,PR01227.verkko.fasta
unassigned-0000943,0,0,PR01227.verkko.fasta
unassigned-0000944,0,0,PR01227.verkko.fasta
unassigned-0000945,0,0,PR01227.verkko.fasta
unassigned-0000946,0,0,PR01227.verkko.fasta
unassigned-0000947,0,0,PR01227.verkko.fasta
unassigned-0000948,0,0,PR01227.verkko.fasta
unassigned-0000949,0,0,PR01227.verkko.fasta
unassigned-0000950,0,0,PR01227.verkko.fasta
unassigned-0000951,0,0,PR01227.verkko.fasta
unassigned-0000952,0,0,PR01227.verkko.fasta
unassigned-0000953,0,0,PR01227.verkko.fasta
unassigned-0000954,0,0,PR01227.verkko.fasta
unassigned-0000955,0,0,PR01227.verkko.fasta
unassigned-0000956,0,0,PR01227.verkko.fasta
unassigned-0000957,0,0,PR01227.verkko.fasta
unassigned-0000958,0,0,PR01227.verkko.fasta
unassigned-0000959,0,0,PR01227.verkko.fasta
unassigned-0000960,0,0,PR01227.verkko.fasta
unassigned-0000961,0,0,PR01227.verkko.fasta
unassigned-0000962,0,0,PR01227.verkko.fasta
unassigned-0000963,0,0,PR01227.verkko.fasta
unassigned-0000964,0,0,PR01227.verkko.fasta
unassigned-0000966,0,0,PR01227.verkko.fasta
unassigned-0000967,0,0,PR01227.verkko.fasta
unassigned-0000968,0,0,PR01227.verkko.fasta
unassigned-0000969,0,0,PR01227.verkko.fasta
unassigned-0000970,0,0,PR01227.verkko.fasta
unassigned-0000971,0,0,PR01227.verkko.fasta
unassigned-0000972,0,0,PR01227.verkko.fasta
unassigned-0000973,0,0,PR01227.verkko.fasta
unassigned-0000974,0,0,PR01227.verkko.fasta
unassigned-0000975,0,0,PR01227.verkko.fasta
unassigned-0000976,0,0,PR01227.verkko.fasta
unassigned-0000977,0,0,PR01227.verkko.fasta
unassigned-0000978,0,0,PR01227.verkko.fasta
unassigned-0000980,0,0,PR01227.verkko.fasta
unassigned-0000981,0,0,PR01227.verkko.fasta
unassigned-0000982,0,0,PR01227.verkko.fasta
unassigned-0000983,0,0,PR01227.verkko.fasta
unassigned-0000985,0,0,PR01227.verkko.fasta
unassigned-0000986,0,0,PR01227.verkko.fasta
unassigned-0000988,0,0,PR01227.verkko.fasta
unassigned-0000989,0,0,PR01227.verkko.fasta
unassigned-0000990,0,0,PR01227.verkko.fasta
unassigned-0000991,0,0,PR01227.verkko.fasta
unassigned-0000992,0,0,PR01227.verkko.fasta
unassigned-0000993,0,0,PR01227.verkko.fasta
unassigned-0000994,0,0,PR01227.verkko.fasta
unassigned-0000995,0,0,PR01227.verkko.fasta
unassigned-0000996,0,0,PR01227.verkko.fasta
unassigned-0000997,0,0,PR01227.verkko.fasta
unassigned-0000998,0,0,PR01227.verkko.fasta
unassigned-0000999,0,0,PR01227.verkko.fasta
unassigned-0001000,0,0,PR01227.verkko.fasta
unassigned-0001001,0,0,PR01227.verkko.fasta
unassigned-0001002,0,0,PR01227.verkko.fasta
haplotype1-0000001,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000002,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000003,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000004,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000005,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000006,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000007,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000008,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000009,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000010,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000011,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000012,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000013,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000014,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000015,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000016,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000017,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000018,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000019,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000020,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000021,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000022,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000023,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000024,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000025,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000026,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000027,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000028,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000029,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000030,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000031,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000032,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000033,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000034,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000035,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000036,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000037,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000038,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000039,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000040,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000041,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000042,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000043,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000044,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000045,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000046,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000047,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000048,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000049,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000050,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000051,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000052,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000053,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000054,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000055,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000056,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000057,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000058,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000059,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000060,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000061,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000062,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000063,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000064,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000065,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000066,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000067,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000068,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000069,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000070,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000071,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000072,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000073,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000074,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000075,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000076,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000077,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000078,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000079,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000080,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000081,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000082,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000083,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000084,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000085,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000086,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000087,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000088,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000089,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000090,0,0,PR00366.hap2.verkko.fasta
haplotype1-0000091,0,0,PR00366.hap2.verkko.fasta
